smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CCCCCCC(C)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1,True,Aliphatic long chain,1,"InChI=1S/C27H41N3O5/c1-3-4-5-6-7-21(2)35-27(33)20-34-24-10-8-22(9-11-24)25(31)18-30-17-16-29(19-26(30)32)23-12-14-28-15-13-23/h8-11,21,23,28H,3-7,12-20H2,1-2H3",-4.7399998,10,train
CCCCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCc4oc(=O)oc4C)CC3)CC2=O)cc1,True,Aliphatic long chain,1,"InChI=1S/C29H37N3O10/c1-3-4-15-38-27(35)19-39-23-7-5-21(6-8-23)24(33)16-32-14-13-31(17-26(32)34)22-9-11-30(12-10-22)28(36)40-18-25-20(2)41-29(37)42-25/h5-8,22H,3-4,9-19H2,1-2H3",-4.3499999,11,train
Cc1oc(=O)oc1COC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1,True,(),0,"InChI=1S/C31H39N3O10/c1-21-27(44-31(39)42-21)19-41-30(38)32-13-11-23(12-14-32)33-15-16-34(28(36)18-33)17-26(35)22-7-9-24(10-8-22)40-20-29(37)43-25-5-3-2-4-6-25/h7-10,23,25H,2-6,11-20H2,1H3",-4.3099999,12,train
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1,True,het-C-het not in ring,1,"InChI=1S/C26H35N3O9/c1-4-35-25(33)17-36-22-7-5-20(6-8-22)23(31)15-29-14-13-28(16-24(29)32)21-9-11-27(12-10-21)26(34)38-19(3)37-18(2)30/h5-8,19,21H,4,9-17H2,1-3H3",-4.2800002,13,train
O=C(COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC/C=C4/OC(=O)c5ccccc54)CC3)CC2=O)cc1)OC1CCCCC1,True,> 2 ester groups,1,"InChI=1S/C36H41N3O9/c40-31(25-10-12-27(13-11-25)46-24-34(42)47-28-6-2-1-3-7-28)22-39-20-19-38(23-33(39)41)26-14-17-37(18-15-26)36(44)45-21-16-32-29-8-4-5-9-30(29)35(43)48-32/h4-5,8-13,16,26,28H,1-3,6-7,14-15,17-24H2/b32-16+",-4.4000001,14,train
CC(=O)OC(C)OC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCOCC4)cc3)C(=O)C2)CC1,True,het-C-het not in ring,1,"InChI=1S/C29H39N3O10/c1-20(33)40-21(2)41-29(37)30-11-7-23(8-12-30)31-13-14-32(27(35)18-31)17-26(34)22-3-5-24(6-4-22)39-19-28(36)42-25-9-15-38-16-10-25/h3-6,21,23,25H,7-19H2,1-2H3",-4.5100002,15,train
CCOCC(COCC)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1,True,het-C-het not in ring,1,"InChI=1S/C31H45N3O11/c1-5-40-19-27(20-41-6-2)45-30(38)21-42-26-9-7-24(8-10-26)28(36)17-34-16-15-33(18-29(34)37)25-11-13-32(14-12-25)31(39)44-23(4)43-22(3)35/h7-10,23,25,27H,5-6,11-21H2,1-4H3",-4.1500001000000015,16,train
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(=O)C(C)(C)C)C(C)(C)C)CC3)CC2=O)cc1,True,het-C-het not in ring,1,"InChI=1S/C32H47N3O9/c1-8-41-27(38)21-42-24-11-9-22(10-12-24)25(36)19-35-18-17-34(20-26(35)37)23-13-15-33(16-14-23)30(40)44-29(32(5,6)7)43-28(39)31(2,3)4/h9-12,23,29H,8,13-21H2,1-7H3",-4.0,17,train
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(=O)C(C)(C)C)CC3)CC2=O)cc1,True,het-C-het not in ring,1,"InChI=1S/C29H41N3O9/c1-6-38-26(35)19-39-23-9-7-21(8-10-23)24(33)17-32-16-15-31(18-25(32)34)22-11-13-30(14-12-22)28(37)41-20(2)40-27(36)29(3,4)5/h7-10,20,22H,6,11-19H2,1-5H3",-4.139999899999999,18,train
O=C(O)C[C@H](NC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,True,(),0,"InChI=1S/C22H32N4O4/c27-20(6-5-16-7-10-23-11-8-16)26-12-2-4-18(15-26)22(30)25-19(13-21(28)29)17-3-1-9-24-14-17/h1,3,9,14,16,18-19,23H,2,4-8,10-13,15H2,(H,25,30)(H,28,29)/t18-,19+/m1/s1",-6.21,19,train
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,True,catechol,1,"InChI=1S/C15H12O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-5,13,16-19H,6H2/t13-/m0/s1",-5.2800002,20,train
CC[C@@H]1OC(=O)C(C)[C@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@@]1(C)O,True,(),0,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21-,22+,23+,24-,25+,26+,28-,29-,30-,31+,32-,34-,35+,36+,37+/m1/s1",-5.7800002,21,train
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,True,"Aliphatic long chain, imine, imine",3,"InChI=1S/C8H15N7O2S3/c9-6(15-20(12,16)17)1-2-18-3-5-4-19-8(13-5)14-7(10)11/h4H,1-3H2,(H2,9,15)(H2,12,16,17)(H4,10,11,13,14)",-6.0700002,22,train
Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C10H10FNO2/c11-6-2-1-3-7-10(6)14-9-5-12-4-8(9)13-7/h1-3,8-9,12H,4-5H2/t8-,9-/m0/s1",-4.099999899999999,23,train
OCC(O)CO,True,(),0,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",-4.829999900000002,24,train
CC(=O)C(NC(=O)CN)c1ccc(O)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C11H14N2O3/c1-7(14)11(13-10(16)6-12)8-2-4-9(15)5-3-8/h2-5,11,15H,6,12H2,1H3,(H,13,16)",-5.2800002,25,train
N=C(N)N/N=C/c1c(Cl)cccc1Cl,True,"imine, imine, Oxygen-nitrogen single bond",3,"InChI=1S/C8H8Cl2N4/c9-6-2-1-3-7(10)5(6)4-13-14-8(11)12/h1-4H,(H4,11,12,14)/b13-4+",-4.6799998,26,train
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,True,(),0,"InChI=1S/C16H14O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-6,14,17-19H,7H2,1H3/t14-/m0/s1",-4.7399998,27,train
CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H32N6O6/c1-8-15(27)22-10(3)17(29)24-12(5)19(31)25(7)13(6)18(30)23-11(4)16(28)21-9(2)14(26)20-8/h8-13H,1-7H3,(H,20,26)(H,21,28)(H,22,27)(H,23,30)(H,24,29)/t8-,9+,10-,11-,12+,13+/m0/s1",-5.8200002,28,train
CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H32N6O6/c1-8-15(27)22-10(3)17(29)24-12(5)19(31)25(7)13(6)18(30)23-11(4)16(28)21-9(2)14(26)20-8/h8-13H,1-7H3,(H,20,26)(H,21,28)(H,22,27)(H,23,30)(H,24,29)/t8-,9+,10+,11+,12-,13-/m0/s1",-5.8200002,29,train
CC1NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H32N6O6/c1-8-15(27)22-10(3)17(29)24-12(5)19(31)25(7)13(6)18(30)23-11(4)16(28)21-9(2)14(26)20-8/h8-13H,1-7H3,(H,20,26)(H,21,28)(H,22,27)(H,23,30)(H,24,29)/t8-,9+,10+,11-,12+,13-/m1/s1",-5.8200002,30,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H34N6O6/c1-9-16(28)23-11(3)19(31)26(8)14(6)18(30)24-12(4)20(32)25(7)13(5)17(29)22-10(2)15(27)21-9/h9-14H,1-8H3,(H,21,27)(H,22,29)(H,23,28)(H,24,30)/t9-,10-,11+,12-,13+,14+/m0/s1",-5.8200002,31,train
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,True,(),0,"InChI=1S/C16H13Cl2NO4/c17-11-5-3-6-12(18)16(11)19-13-7-2-1-4-10(13)8-15(22)23-9-14(20)21/h1-7,19H,8-9H2,(H,20,21)",-4.4099998,32,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H34N6O6/c1-9-15(27)22-10(2)17(29)24-12(4)19(31)26(8)14(6)20(32)25(7)13(5)18(30)23-11(3)16(28)21-9/h9-14H,1-8H3,(H,21,28)(H,22,27)(H,23,30)(H,24,29)/t9-,10+,11-,12+,13+,14-/m0/s1",-5.8200002,33,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H34N6O6/c1-9-16(28)23-11(3)19(31)26(8)14(6)18(30)24-12(4)20(32)25(7)13(5)17(29)22-10(2)15(27)21-9/h9-14H,1-8H3,(H,21,27)(H,22,29)(H,23,28)(H,24,30)/t9-,10+,11-,12-,13+,14+/m1/s1",-5.8200002,34,train
CC1NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H34N6O6/c1-9-15(27)23-11(3)19(31)26(8)14(6)18(30)22-10(2)16(28)24-12(4)20(32)25(7)13(5)17(29)21-9/h9-14H,1-8H3,(H,21,29)(H,22,30)(H,23,27)(H,24,28)/t9-,10-,11-,12+,13+,14+/m1/s1",-5.8200002,35,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H34N6O6/c1-9-16(28)23-11(3)19(31)26(8)14(6)18(30)24-12(4)20(32)25(7)13(5)17(29)22-10(2)15(27)21-9/h9-14H,1-8H3,(H,21,27)(H,22,29)(H,23,28)(H,24,30)/t9-,10+,11+,12-,13+,14-/m0/s1",-5.8200002,36,train
CC(=O)Nc1ccc(O)cc1,True,hydroquinone,1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",-4.4400001,37,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-17(29)24-12(3)19(31)26(8)14(5)21(33)27(9)15(6)20(32)25(7)13(4)18(30)23-11(2)16(28)22-10/h10-15H,1-9H3,(H,22,28)(H,23,30)(H,24,29)/t10-,11-,12+,13+,14+,15-/m0/s1",-5.8200002,38,train
CC1NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)20(32)27(9)15(6)21(33)26(8)14(5)18(30)24-12(3)19(31)25(7)13(4)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11+,12+,13-,14-,15+/m0/s1",-5.8200002,39,train
CC1NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-17(29)24-12(3)19(31)26(8)14(5)21(33)27(9)15(6)20(32)25(7)13(4)18(30)23-11(2)16(28)22-10/h10-15H,1-9H3,(H,22,28)(H,23,30)(H,24,29)/t10-,11+,12-,13-,14+,15+/m0/s1",-5.8200002,40,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)19(31)25(7)13(4)18(30)24-12(3)20(32)27(9)15(6)21(33)26(8)14(5)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11+,12-,13+,14-,15+/m0/s1",-5.3000002,41,train
CC1NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)20(32)27(9)15(6)21(33)26(8)14(5)18(30)24-12(3)19(31)25(7)13(4)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11+,12+,13+,14-,15-/m0/s1",-5.0,42,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)19(31)25(7)13(4)18(30)24-12(3)20(32)27(9)15(6)21(33)26(8)14(5)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11+,12-,13-,14+,15+/m0/s1",-5.8200002,43,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)19(31)25(7)13(4)18(30)24-12(3)20(32)27(9)15(6)21(33)26(8)14(5)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11-,12-,13+,14+,15+/m1/s1",-5.8200002,44,train
CC1NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H36N6O6/c1-10-16(28)23-11(2)20(32)27(9)15(6)21(33)26(8)14(5)18(30)24-12(3)19(31)25(7)13(4)17(29)22-10/h10-15H,1-9H3,(H,22,29)(H,23,28)(H,24,30)/t10-,11+,12+,13-,14+,15-/m1/s1",-5.8200002,45,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H38N6O6/c1-11-19(31)27(9)15(5)21(33)26(8)14(4)18(30)24-12(2)20(32)28(10)16(6)22(34)25(7)13(3)17(29)23-11/h11-16H,1-10H3,(H,23,29)(H,24,30)/t11-,12-,13-,14+,15+,16+/m0/s1",-5.3000002,46,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H38N6O6/c1-11-19(31)25(7)13(3)17(29)24-12(2)20(32)27(9)15(5)22(34)28(10)16(6)21(33)26(8)14(4)18(30)23-11/h11-16H,1-10H3,(H,23,30)(H,24,29)/t11-,12-,13+,14-,15+,16+/m1/s1",-4.6999998,47,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H38N6O6/c1-11-19(31)27(9)15(5)21(33)26(8)14(4)18(30)24-12(2)20(32)28(10)16(6)22(34)25(7)13(3)17(29)23-11/h11-16H,1-10H3,(H,23,29)(H,24,30)/t11-,12+,13-,14-,15+,16+/m1/s1",-5.0,48,train
CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H40N6O6/c1-12-19(31)26(8)14(3)21(33)28(10)16(5)23(35)29(11)17(6)22(34)27(9)15(4)20(32)25(7)13(2)18(30)24-12/h12-17H,1-11H3,(H,24,30)/t12-,13+,14+,15-,16+,17-/m1/s1",-5.3000002,49,train
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,True,(),0,"InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)",-4.6900001,50,train
O=c1c(OC2C(O)OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,True,catechol,1,"InChI=1S/C21H20O12/c22-6-13-15(27)17(29)20(21(30)32-13)33-19-16(28)14-11(26)4-8(23)5-12(14)31-18(19)7-1-2-9(24)10(25)3-7/h1-5,13,15,17,20-27,29-30H,6H2",-6.170000099999998,51,train
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,True,(),0,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m0/s1",-4.9299998,52,train
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)cc(O)c12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H28O14/c27-8-18-20(32)21(33)22(40-25-23(34)26(35,9-28)10-36-25)24(39-18)37-13-5-14(30)19-15(31)7-16(38-17(19)6-13)11-1-3-12(29)4-2-11/h1-7,18,20-25,27-30,32-35H,8-10H2/t18-,20-,21+,22-,23+,24-,25+,26-/m1/s1",-7.119999900000002,53,train
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,True,Aliphatic long chain,1,"InChI=1S/C21H31N3O5/c22-13-5-4-9-16(19(25)24-14-6-10-18(24)21(28)29)23-17(20(26)27)12-11-15-7-2-1-3-8-15/h1-3,7-8,16-18,23H,4-6,9-14,22H2,(H,26,27)(H,28,29)/t16-,17-,18-/m0/s1",-7.389999900000001,54,train
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C16H16ClN3O4.H2O/c17-9-6-7-10-12(15(22)20(10)13(9)16(23)24)19-14(21)11(18)8-4-2-1-3-5-8;/h1-5,10-12H,6-7,18H2,(H,19,21)(H,23,24);1H2/t10-,11-,12+;/m1./s1",-7.3400002,55,train
CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=CC(N)=O)c3c(F)c(F)cc(F)c3F)cc21,True,"halogenated ring, Michael acceptor",2,"InChI=1S/C19H16F4N4O3S/c1-8(2)31(29,30)27-14-5-9(3-4-13(14)26-19(27)25)10(6-15(24)28)16-17(22)11(20)7-12(21)18(16)23/h3-8H,1-2H3,(H2,24,28)(H2,25,26)/b10-6-",-4.1999998,56,train
CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=CC(N)=O)c3ccccc3F)cc21,True,Michael acceptor,1,"InChI=1S/C19H19FN4O3S/c1-11(2)28(26,27)24-17-9-12(7-8-16(17)23-19(24)22)14(10-18(21)25)13-5-3-4-6-15(13)20/h3-11H,1-2H3,(H2,21,25)(H2,22,23)/b14-10-",-4.54,57,train
CC(C)n1c(N)nc2ccc(C(=CC(N)=O)c3cccc(F)c3F)cc21,True,Michael acceptor,1,"InChI=1S/C19H18F2N4O.CH4/c1-10(2)25-16-8-11(6-7-15(16)24-19(25)23)13(9-17(22)26)12-4-3-5-14(20)18(12)21;/h3-10H,1-2H3,(H2,22,26)(H2,23,24);1H4/b13-9-;",-5.3000002,58,train
CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=CC(N)=O)c3ccc(F)c(F)c3F)cc21,True,"halogenated ring, Michael acceptor",2,"InChI=1S/C19H17F3N4O3S/c1-9(2)30(28,29)26-15-7-10(3-6-14(15)25-19(26)24)12(8-16(23)27)11-4-5-13(20)18(22)17(11)21/h3-9H,1-2H3,(H2,23,27)(H2,24,25)/b12-8-",-4.329999900000002,59,train
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H16ClN3O3S/c1-9-5-3-4-6-14(9)20-10(2)19-13-8-12(17)15(24(18,22)23)7-11(13)16(20)21/h3-8,10,19H,1-2H3,(H2,18,22,23)",-5.21,60,train
CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C16H19N3O5S/c1-16(2)11(15(23)24)19-13(22)10(14(19)25-16)18-12(21)9(17)7-3-5-8(20)6-4-7/h3-6,9-11,14,20H,17H2,1-2H3,(H,18,21)(H,23,24)/t9-,10-,11+,14-/m1/s1",-6.1524997,61,train
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H27NO4/c1-17(2,3)18-9-12(19)10-22-16-6-4-5-11-7-14(20)15(21)8-13(11)16/h4-6,12,14-15,18-21H,7-10H2,1-3H3",-5.4109998,62,train
