mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
conflict_curve,observed,ecfp_rf,0.0,3.5,3.5,3.5
conflict_curve,observed,lgbm_advanced,0.0,3.5,3.5,3.5
conflict_curve,observed,lgbm_basic,0.0,3.5,3.5,3.5
conflict_curve,observed,torch_mlp_advanced,0.0,3.5,3.5,3.5
conflict_curve,observed,torch_mlp_basic,0.0,3.5,3.5,3.5
leakage_curve,0.0,ecfp_linear,0.065,4.0,1.0,6.0
leakage_curve,0.0,ecfp_rf,0.379,2.0,1.0,6.0
leakage_curve,0.0,lgbm_advanced,0.228,2.0,1.0,6.0
leakage_curve,0.0,lgbm_basic,0.223,2.0,1.0,6.0
leakage_curve,0.0,torch_mlp_advanced,0.055,5.0,1.0,6.0
leakage_curve,0.0,torch_mlp_basic,0.046,5.0,1.0,6.0
leakage_curve,0.05,ecfp_linear,0.07,4.0,1.0,6.0
leakage_curve,0.05,ecfp_rf,0.414,2.0,1.0,6.0
leakage_curve,0.05,lgbm_advanced,0.216,2.0,1.0,5.0
leakage_curve,0.05,lgbm_basic,0.194,3.0,1.0,6.0
leakage_curve,0.05,torch_mlp_advanced,0.046,5.0,1.0,6.0
leakage_curve,0.05,torch_mlp_basic,0.059,5.0,1.0,6.0
leakage_curve,0.1,ecfp_linear,0.074,4.0,1.0,6.0
leakage_curve,0.1,ecfp_rf,0.435,2.0,1.0,6.0
leakage_curve,0.1,lgbm_advanced,0.239,2.0,1.0,5.0
leakage_curve,0.1,lgbm_basic,0.176,3.0,1.0,6.0
leakage_curve,0.1,torch_mlp_advanced,0.034,5.0,1.0,6.0
leakage_curve,0.1,torch_mlp_basic,0.04,5.0,1.0,6.0
leakage_curve,0.25,ecfp_linear,0.103,4.0,1.0,6.0
leakage_curve,0.25,ecfp_rf,0.495,2.0,1.0,6.0
leakage_curve,0.25,lgbm_advanced,0.235,2.0,1.0,5.0
leakage_curve,0.25,lgbm_basic,0.095,3.0,1.0,6.0
leakage_curve,0.25,torch_mlp_advanced,0.028,5.0,1.0,6.0
leakage_curve,0.25,torch_mlp_basic,0.042,5.0,1.0,6.0
leakage_curve,0.5,ecfp_linear,0.082,4.0,1.0,6.0
leakage_curve,0.5,ecfp_rf,0.722,1.0,1.0,4.0
leakage_curve,0.5,lgbm_advanced,0.153,2.0,1.0,4.0
leakage_curve,0.5,lgbm_basic,0.017,4.0,2.0,6.0
leakage_curve,0.5,torch_mlp_advanced,0.01,6.0,2.0,6.0
leakage_curve,0.5,torch_mlp_basic,0.012,5.0,2.0,6.0
leakage_curve,0.75,ecfp_linear,0.009,3.0,2.0,5.0
leakage_curve,0.75,ecfp_rf,0.973,1.0,1.0,2.0
leakage_curve,0.75,lgbm_advanced,0.018,2.0,2.0,3.0
leakage_curve,0.75,lgbm_basic,0.0,4.0,3.0,6.0
leakage_curve,0.75,torch_mlp_advanced,0.0,6.0,4.0,6.0
leakage_curve,0.75,torch_mlp_basic,0.0,5.0,4.0,6.0
leakage_curve,observed,ecfp_linear,0.095,4.0,1.0,6.0
leakage_curve,observed,ecfp_rf,0.396,2.0,1.0,6.0
leakage_curve,observed,lgbm_advanced,0.246,2.0,1.0,5.0
leakage_curve,observed,lgbm_basic,0.182,3.0,1.0,6.0
leakage_curve,observed,torch_mlp_advanced,0.036,5.0,1.0,6.0
leakage_curve,observed,torch_mlp_basic,0.042,5.0,1.0,6.0
observed_composition,observed,ecfp_linear,0.0,4.0,4.0,4.0
observed_composition,observed,ecfp_rf,0.0,3.0,3.0,3.0
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0
observed_composition,observed,lgbm_basic,0.0,2.0,2.0,2.0
observed_composition,observed,torch_mlp_advanced,0.0,6.0,6.0,6.0
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0
random_matched_control,0.0,ecfp_linear,0.0255,3.5,1.0,6.0
random_matched_control,0.0,ecfp_rf,0.1905,3.5,1.0,6.0
random_matched_control,0.0,lgbm_advanced,0.132,3.5,1.0,4.0
random_matched_control,0.0,lgbm_basic,0.102,3.5,1.0,5.0
random_matched_control,0.0,torch_mlp_advanced,0.0245,3.5,1.9875000000000007,6.0
random_matched_control,0.0,torch_mlp_basic,0.025,3.5,1.9750000000000014,6.0
random_matched_control,0.05,ecfp_linear,0.0305,3.5,1.0,6.0
random_matched_control,0.05,ecfp_rf,0.187,3.5,1.0,6.0
random_matched_control,0.05,lgbm_advanced,0.126,3.5,1.0,4.0
random_matched_control,0.05,lgbm_basic,0.1105,3.5,1.0,5.0
random_matched_control,0.05,torch_mlp_advanced,0.023,3.5,2.0,6.0
random_matched_control,0.05,torch_mlp_basic,0.021,3.5,2.0,6.0
random_matched_control,0.1,ecfp_linear,0.0285,3.5,1.0,6.0
random_matched_control,0.1,ecfp_rf,0.181,3.5,1.0,6.0
random_matched_control,0.1,lgbm_advanced,0.1345,3.5,1.0,4.0
random_matched_control,0.1,lgbm_basic,0.11,3.5,1.0,5.0
random_matched_control,0.1,torch_mlp_advanced,0.024,3.5,2.0,6.0
random_matched_control,0.1,torch_mlp_basic,0.0215,3.5,2.0,6.0
random_matched_control,0.25,ecfp_linear,0.0265,3.5,1.0,6.0
random_matched_control,0.25,ecfp_rf,0.1995,3.5,1.0,6.0
random_matched_control,0.25,lgbm_advanced,0.119,3.5,1.0,4.0
random_matched_control,0.25,lgbm_basic,0.1145,3.5,1.0,5.0
random_matched_control,0.25,torch_mlp_advanced,0.023,3.5,2.0,6.0
random_matched_control,0.25,torch_mlp_basic,0.015,3.5,2.0,6.0
random_matched_control,0.5,ecfp_linear,0.026,3.5,1.0,6.0
random_matched_control,0.5,ecfp_rf,0.1895,3.5,1.0,6.0
random_matched_control,0.5,lgbm_advanced,0.1385,3.5,1.0,4.0
random_matched_control,0.5,lgbm_basic,0.109,3.5,1.0,5.0
random_matched_control,0.5,torch_mlp_advanced,0.0215,3.5,2.0,6.0
random_matched_control,0.5,torch_mlp_basic,0.0145,3.5,2.0,6.0
random_matched_control,0.75,ecfp_linear,0.0315,3.5,1.0,6.0
random_matched_control,0.75,ecfp_rf,0.19,3.5,1.0,6.0
random_matched_control,0.75,lgbm_advanced,0.1305,3.5,1.0,5.0
random_matched_control,0.75,lgbm_basic,0.107,3.5,1.0,5.0
random_matched_control,0.75,torch_mlp_advanced,0.023,3.5,2.0,6.0
random_matched_control,0.75,torch_mlp_basic,0.0175,3.5,2.0,6.0
random_matched_control,observed,ecfp_linear,0.0345,3.5,1.0,6.0
random_matched_control,observed,ecfp_rf,0.19,3.5,1.0,6.0
random_matched_control,observed,lgbm_advanced,0.1215,3.5,1.0,4.0
random_matched_control,observed,lgbm_basic,0.1085,3.5,1.0,5.0
random_matched_control,observed,torch_mlp_advanced,0.024,3.5,2.0,6.0
random_matched_control,observed,torch_mlp_basic,0.02,3.5,2.0,6.0
