metric,group,label,count,fraction,value
label_distribution_by_audit_group,exact_leak,-2.322,1,0.5,1.0
label_distribution_by_audit_group,exact_leak,-1.64,1,0.5,1.0
label_distribution_by_audit_group,near_train_analogue,-8.6,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-7.87,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-4.4,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-3.38,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-3.12,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-3.04,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-2.54,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-2.35,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-1.87,1,0.1,1.0
label_distribution_by_audit_group,near_train_analogue,-0.6,1,0.1,1.0
label_distribution_by_audit_group,same_scaffold,-9.15,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-7.92,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-7.85,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-7.82,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-7.28,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-6.96,2,0.03636363636363636,2.0
label_distribution_by_audit_group,same_scaffold,-6.62,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-6.57,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-6.01,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-5.67,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-5.64,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-5.184,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.7,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.632,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.42,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.35,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.328,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.31,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.081,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-4.03,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.96,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.952,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.85,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.796,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.672,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.38,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.36,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.31,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.27,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.18,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.127,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.083,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-3.04,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.92,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.78,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.73,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.564,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.55,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.46,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.44,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.37,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.369,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-2.35,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.8,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.74,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.7,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.456,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.228,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-1.139,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-0.8759999999999999,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-0.68,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-0.4,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,-0.17,1,0.01818181818181818,1.0
label_distribution_by_audit_group,same_scaffold,0.0,1,0.01818181818181818,1.0
