mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
leakage_curve,observed,lgbm_basic,0.106,3.0,1.0,5.0
leakage_curve,observed,torch_mlp_advanced,0.087,4.0,1.0,4.0
leakage_curve,observed,torch_mlp_basic,0.001,5.0,4.0,6.0
observed_composition,observed,ecfp_linear,0.0,6.0,6.0,6.0
observed_composition,observed,ecfp_rf,0.0,2.0,2.0,2.0
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0
observed_composition,observed,lgbm_basic,0.0,3.0,3.0,3.0
observed_composition,observed,torch_mlp_advanced,0.0,4.0,4.0,4.0
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0
random_matched_control,0.0,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.0,ecfp_rf,0.271,2.0,1.0,4.0
random_matched_control,0.0,lgbm_advanced,0.454,2.0,1.0,4.0
random_matched_control,0.0,lgbm_basic,0.154,3.0,1.0,5.0
random_matched_control,0.0,torch_mlp_advanced,0.109,4.0,1.0,5.0
random_matched_control,0.0,torch_mlp_basic,0.012,5.0,3.0,6.0
random_matched_control,0.05,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.05,ecfp_rf,0.279,2.0,1.0,4.0
random_matched_control,0.05,lgbm_advanced,0.447,2.0,1.0,4.0
random_matched_control,0.05,lgbm_basic,0.154,3.0,1.0,5.0
random_matched_control,0.05,torch_mlp_advanced,0.118,4.0,1.0,5.0
random_matched_control,0.05,torch_mlp_basic,0.002,5.0,2.0,6.0
random_matched_control,0.1,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.1,ecfp_rf,0.269,2.0,1.0,4.0
random_matched_control,0.1,lgbm_advanced,0.437,2.0,1.0,4.0
random_matched_control,0.1,lgbm_basic,0.176,3.0,1.0,5.0
random_matched_control,0.1,torch_mlp_advanced,0.112,4.0,1.0,5.0
random_matched_control,0.1,torch_mlp_basic,0.006,5.0,2.9750000000000014,6.0
random_matched_control,0.25,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.25,ecfp_rf,0.254,2.0,1.0,4.0
random_matched_control,0.25,lgbm_advanced,0.455,2.0,1.0,4.0
random_matched_control,0.25,lgbm_basic,0.164,3.0,1.0,5.0
random_matched_control,0.25,torch_mlp_advanced,0.119,4.0,1.0,5.0
random_matched_control,0.25,torch_mlp_basic,0.008,5.0,3.0,6.0
random_matched_control,0.5,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.5,ecfp_rf,0.26,2.0,1.0,4.0
random_matched_control,0.5,lgbm_advanced,0.447,2.0,1.0,4.0
random_matched_control,0.5,lgbm_basic,0.177,3.0,1.0,5.0
random_matched_control,0.5,torch_mlp_advanced,0.112,4.0,1.0,5.0
random_matched_control,0.5,torch_mlp_basic,0.004,5.0,3.0,6.0
random_matched_control,0.75,ecfp_linear,0.0,6.0,5.0,6.0
random_matched_control,0.75,ecfp_rf,0.256,2.0,1.0,4.0
random_matched_control,0.75,lgbm_advanced,0.452,2.0,1.0,4.0
random_matched_control,0.75,lgbm_basic,0.167,3.0,1.0,5.0
random_matched_control,0.75,torch_mlp_advanced,0.122,4.0,1.0,5.0
random_matched_control,0.75,torch_mlp_basic,0.003,5.0,3.0,6.0
random_matched_control,observed,ecfp_linear,0.001,6.0,4.0,6.0
random_matched_control,observed,ecfp_rf,0.285,2.0,1.0,5.0
random_matched_control,observed,lgbm_advanced,0.44,2.0,1.0,4.0
random_matched_control,observed,lgbm_basic,0.151,3.0,1.0,5.0
random_matched_control,observed,torch_mlp_advanced,0.118,4.0,1.0,5.0
random_matched_control,observed,torch_mlp_basic,0.005,5.0,2.0,6.0
