metric,group,label,count,fraction,value
label_distribution_by_audit_group,audit_clean,78.41,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,78.79,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,79.17,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,80.65,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,81.01,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,81.36,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,83.04,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,84.0,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,84.3,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,85.19,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,86.32,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,87.11,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,87.37,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,88.11,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,88.35,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,89.91,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,90.32,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,90.72,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,91.46,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,91.99,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,92.32,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,92.48,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,93.24,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,93.39,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,93.53,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,93.67,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,93.94,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,94.06,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,94.56,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,94.79,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,94.9,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,95.01,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,95.12,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,95.33,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,95.82,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,96.0,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,96.09,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,96.17,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,96.26,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,96.5,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,96.72,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,96.87,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,96.93,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,97.0,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,97.07,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,97.32,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,97.38,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,97.6,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,97.66,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,97.71,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,97.81,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,97.91,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,98.0,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.09,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,98.13,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.21,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,98.29,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.33,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,98.37,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.4,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.44,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.51,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.61,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,98.7,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,98.73,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,98.81,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,98.84,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,99.01,3,0.017341040462427744,3.0
label_distribution_by_audit_group,audit_clean,99.03,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.05,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.1,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.12,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.16,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.23,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.25,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.26,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.28,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.31,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.34,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.36,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.4,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.41,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.53,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.57,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.58,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.59,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.6,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.64,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.67,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.68,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.7,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.71,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.74,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.76,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.8,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.82,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,99.83,2,0.011560693641618497,2.0
label_distribution_by_audit_group,audit_clean,99.84,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.87,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.88,1,0.005780346820809248,1.0
label_distribution_by_audit_group,audit_clean,99.9,1,0.005780346820809248,1.0
label_distribution_by_audit_group,exact_leak,97.76,1,1.0,1.0
label_distribution_by_audit_group,label_conflict,96.34,1,1.0,1.0
label_distribution_by_audit_group,near_train_analogue,54.02,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,63.47,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,75.55,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,79.17,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,81.36,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,82.05,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,83.04,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,88.59,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,89.7,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,90.12,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,90.32,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,91.82,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,93.39,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,93.94,2,0.05714285714285714,2.0
label_distribution_by_audit_group,near_train_analogue,94.06,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,94.56,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,95.01,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,95.12,2,0.05714285714285714,2.0
label_distribution_by_audit_group,near_train_analogue,95.63,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,96.42,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,97.38,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,97.55,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,97.76,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,97.91,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.09,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.21,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.29,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.37,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.61,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,98.81,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,99.19,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,99.4,1,0.02857142857142857,1.0
label_distribution_by_audit_group,near_train_analogue,99.61,1,0.02857142857142857,1.0
label_distribution_by_audit_group,same_scaffold,29.9,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,36.53,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,43.7,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,47.7,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,54.02,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,60.77,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,64.54,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,66.1,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,67.12,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,69.12,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,69.61,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,71.99,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,73.36,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,74.69,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,77.21,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,77.62,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,79.17,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,81.01,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,82.05,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,84.9,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,85.19,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,85.48,3,0.02654867256637168,3.0
label_distribution_by_audit_group,same_scaffold,85.77,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,86.05,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,86.59,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,87.62,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,87.87,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,88.11,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,88.59,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,88.82,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,89.49,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,89.91,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,90.72,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,90.91,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,91.1,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,91.28,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,91.82,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,92.16,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,92.64,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,92.8,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,93.1,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,93.24,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,94.06,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,94.32,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,94.56,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,94.79,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,95.01,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,95.12,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,95.33,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,95.82,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,96.17,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,96.42,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,96.72,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,96.79,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,97.0,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,97.13,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,97.2,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,97.49,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,97.66,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,97.81,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,97.91,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,98.0,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,98.09,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,98.29,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,98.4,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,98.47,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,98.61,3,0.02654867256637168,3.0
label_distribution_by_audit_group,same_scaffold,98.64,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,98.78,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,98.81,4,0.035398230088495575,4.0
label_distribution_by_audit_group,same_scaffold,99.01,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.1,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.19,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.23,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.26,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.34,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.44,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.5,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.56,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.6,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,99.64,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.69,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.7,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.71,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.77,1,0.008849557522123894,1.0
label_distribution_by_audit_group,same_scaffold,99.8,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,99.86,2,0.017699115044247787,2.0
label_distribution_by_audit_group,same_scaffold,99.9,1,0.008849557522123894,1.0
