metric,group,label,count,fraction,value
label_distribution_by_audit_group,audit_clean,2.7,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,2.71,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.73,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.75,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.79,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,2.8,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,2.83,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.88,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,2.89,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.9,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.93,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.95,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.96,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,2.99,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.0,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,3.02,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,3.04,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.06,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.09,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.1,5,0.02702702702702703,5.0
label_distribution_by_audit_group,audit_clean,3.16,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.18,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.2,5,0.02702702702702703,5.0
label_distribution_by_audit_group,audit_clean,3.3,5,0.02702702702702703,5.0
label_distribution_by_audit_group,audit_clean,3.31,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.32,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.36,3,0.016216216216216217,3.0
label_distribution_by_audit_group,audit_clean,3.37,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,3.38,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.4,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,3.46,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.52,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.57,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.63,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.65,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.71,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.77,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.8,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,3.82,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.85,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.88,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.89,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.9,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,3.95,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.0,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.09,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.1,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,4.26,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.3,2,0.010810810810810811,2.0
label_distribution_by_audit_group,audit_clean,4.35,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.4,1,0.005405405405405406,1.0
label_distribution_by_audit_group,audit_clean,4.46,1,0.005405405405405406,1.0
label_distribution_by_audit_group,exact_leak,0.51,1,0.3333333333333333,1.0
label_distribution_by_audit_group,exact_leak,3.58,1,0.3333333333333333,1.0
label_distribution_by_audit_group,exact_leak,3.8,1,0.3333333333333333,1.0
label_distribution_by_audit_group,near_train_analogue,-0.99,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,-0.76,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,-0.51,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,-0.15,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,-0.09,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,0.37,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,0.62,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,0.78,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.0,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.02,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.39,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.48,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.57,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.69,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.7,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.78,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.79,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.92,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,1.99,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.05,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.11,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.12,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.26,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.42,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.49,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.5,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.55,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.58,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.8,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.85,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.91,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,2.92,2,0.0425531914893617,2.0
label_distribution_by_audit_group,near_train_analogue,2.96,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.0,2,0.0425531914893617,2.0
label_distribution_by_audit_group,near_train_analogue,3.05,2,0.0425531914893617,2.0
label_distribution_by_audit_group,near_train_analogue,3.2,2,0.0425531914893617,2.0
label_distribution_by_audit_group,near_train_analogue,3.37,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.51,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.6,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.65,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.8,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,3.9,1,0.02127659574468085,1.0
label_distribution_by_audit_group,near_train_analogue,4.2,1,0.02127659574468085,1.0
label_distribution_by_audit_group,same_scaffold,-1.18,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,-1.02,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,-0.81,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,-0.7,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,-0.29,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,-0.05,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,0.06,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.15,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.2,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.22,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.31,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.39,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.4,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.51,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.52,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.56,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.58,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.6,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,0.7,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,0.8,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,0.87,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,0.9,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,0.95,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,0.98,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.0,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.04,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.05,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.09,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.1,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.12,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.19,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.2,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,1.25,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,1.26,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.3,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.32,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.34,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.4,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.41,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.47,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.53,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.54,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.6,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.65,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.67,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.69,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.7,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.72,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.73,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.77,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.79,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.81,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.84,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.9,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,1.91,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.92,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,1.94,4,0.021621621621621623,4.0
label_distribution_by_audit_group,same_scaffold,2.0,4,0.021621621621621623,4.0
label_distribution_by_audit_group,same_scaffold,2.06,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.07,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.1,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.13,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.16,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.17,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.18,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.23,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.24,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.25,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.3,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.33,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.35,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.37,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,2.4,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.45,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.47,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.5,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.52,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.58,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.6,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.61,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.63,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.66,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.67,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.76,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.78,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.8,4,0.021621621621621623,4.0
label_distribution_by_audit_group,same_scaffold,2.83,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.87,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.88,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.9,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,2.91,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,2.95,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,2.98,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.0,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.03,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.1,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.11,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.12,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.14,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.15,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.2,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.29,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.3,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.31,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.34,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.38,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.39,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.4,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,3.41,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.45,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.5,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,3.51,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.56,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.6,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.61,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.63,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.66,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.7,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.71,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.8,3,0.016216216216216217,3.0
label_distribution_by_audit_group,same_scaffold,3.85,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.86,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,3.9,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,4.2,2,0.010810810810810811,2.0
label_distribution_by_audit_group,same_scaffold,4.28,1,0.005405405405405406,1.0
label_distribution_by_audit_group,same_scaffold,4.5,1,0.005405405405405406,1.0
