metric,group,label,count,fraction,value
label_distribution_by_audit_group,audit_clean,0.1,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.16,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.23,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.24,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.27,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.29,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.3,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,0.33,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.44,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.47,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.57,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.6,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,0.61,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.64,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.67,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.7,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,0.74,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.75,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,0.78,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.79,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.8,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.84,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.9,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,0.91,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,0.92,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.95,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.97,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,0.99,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.0,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,1.01,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.03,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.05,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.06,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.1,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.14,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.15,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.18,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.19,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.22,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.23,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.29,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.3,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.34,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.35,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.4,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.41,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.43,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.44,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.45,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.49,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.5,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.54,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.55,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.56,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.57,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.6,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.65,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.66,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.69,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.7,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.71,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.72,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.77,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.78,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.8,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,1.83,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.86,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.88,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.9,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,1.91,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,1.93,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.94,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.96,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.97,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,1.98,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,1.99,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.0,6,0.014742014742014743,6.0
label_distribution_by_audit_group,audit_clean,2.02,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.04,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.05,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.06,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.1,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.11,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.15,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,2.16,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,2.17,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.19,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.2,8,0.019656019656019656,8.0
label_distribution_by_audit_group,audit_clean,2.21,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.22,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.23,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.27,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.3,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.31,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.32,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.35,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.36,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.39,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.4,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,2.41,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,2.44,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.46,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.47,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.49,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.5,9,0.022113022113022112,9.0
label_distribution_by_audit_group,audit_clean,2.51,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.52,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.54,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.56,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.57,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.6,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,2.62,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.66,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.67,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.68,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,2.7,7,0.0171990171990172,7.0
label_distribution_by_audit_group,audit_clean,2.71,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.72,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.76,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.78,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.8,9,0.022113022113022112,9.0
label_distribution_by_audit_group,audit_clean,2.82,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.83,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.84,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.86,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,2.87,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.89,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.9,8,0.019656019656019656,8.0
label_distribution_by_audit_group,audit_clean,2.93,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.94,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.96,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,2.97,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,2.99,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.0,6,0.014742014742014743,6.0
label_distribution_by_audit_group,audit_clean,3.01,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.02,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.06,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.1,6,0.014742014742014743,6.0
label_distribution_by_audit_group,audit_clean,3.11,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.12,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.13,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.14,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.16,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,3.17,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.18,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.19,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.2,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,3.22,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.24,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.25,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.28,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.3,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,3.31,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.33,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.34,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.37,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.39,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.4,6,0.014742014742014743,6.0
label_distribution_by_audit_group,audit_clean,3.41,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.42,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.43,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.44,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.45,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.5,6,0.014742014742014743,6.0
label_distribution_by_audit_group,audit_clean,3.54,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,3.57,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.58,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.6,5,0.012285012285012284,5.0
label_distribution_by_audit_group,audit_clean,3.68,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.7,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,3.72,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.73,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.77,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.8,4,0.009828009828009828,4.0
label_distribution_by_audit_group,audit_clean,3.81,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.83,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.84,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.9,5,0.012285012285012284,5.0
label_distribution_by_audit_group,audit_clean,3.92,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.93,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,3.97,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.0,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,4.1,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.12,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.13,2,0.004914004914004914,2.0
label_distribution_by_audit_group,audit_clean,4.16,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.2,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.21,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.24,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.3,3,0.007371007371007371,3.0
label_distribution_by_audit_group,audit_clean,4.31,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.37,1,0.002457002457002457,1.0
label_distribution_by_audit_group,audit_clean,4.42,1,0.002457002457002457,1.0
label_distribution_by_audit_group,exact_leak,-1.17,1,0.25,1.0
label_distribution_by_audit_group,exact_leak,0.56,1,0.25,1.0
label_distribution_by_audit_group,exact_leak,1.2,1,0.25,1.0
label_distribution_by_audit_group,exact_leak,1.39,1,0.25,1.0
label_distribution_by_audit_group,label_conflict,3.58,1,1.0,1.0
label_distribution_by_audit_group,near_train_analogue,-0.3,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,-0.22,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.44,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.6,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.61,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,0.8,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.81,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.84,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.91,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.93,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,0.95,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.06,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,1.11,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.12,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.14,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.21,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.35,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.38,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.48,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.6,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,1.66,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.69,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.71,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.79,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.81,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.86,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.9,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.94,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.97,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.98,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,1.99,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.09,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.12,3,0.030927835051546393,3.0
label_distribution_by_audit_group,near_train_analogue,2.16,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.2,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.24,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.27,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.29,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.3,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,2.32,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.36,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.39,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.4,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.46,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.47,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.48,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.5,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.53,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.54,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.6,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.63,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,2.71,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.76,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.8,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.85,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.86,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.9,3,0.030927835051546393,3.0
label_distribution_by_audit_group,near_train_analogue,2.91,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.92,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,2.94,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,2.99,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,3.02,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.08,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.1,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.12,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.17,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.18,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.19,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.2,4,0.041237113402061855,4.0
label_distribution_by_audit_group,near_train_analogue,3.21,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.29,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.3,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,3.35,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.4,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,3.5,2,0.020618556701030927,2.0
label_distribution_by_audit_group,near_train_analogue,3.65,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.66,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.67,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,3.8,1,0.010309278350515464,1.0
label_distribution_by_audit_group,near_train_analogue,4.07,1,0.010309278350515464,1.0
label_distribution_by_audit_group,same_scaffold,-1.45,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-1.4,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-1.1,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-1.08,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-1.06,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.98,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.95,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.87,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.84,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.75,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.72,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.71,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.7,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.69,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.66,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.62,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.58,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.53,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.43,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.4,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.34,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.33,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.31,2,0.006042296072507553,2.0
label_distribution_by_audit_group,same_scaffold,-0.22,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.2,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.16,2,0.006042296072507553,2.0
label_distribution_by_audit_group,same_scaffold,-0.15,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.12,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.09,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.08,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,-0.04,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.06,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.1,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.11,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.22,2,0.006042296072507553,2.0
label_distribution_by_audit_group,same_scaffold,0.29,3,0.00906344410876133,3.0
label_distribution_by_audit_group,same_scaffold,0.31,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.4,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.41,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.42,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.44,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.45,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.49,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.62,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.66,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.69,1,0.0030211480362537764,1.0
label_distribution_by_audit_group,same_scaffold,0.72,1,0.0030211480362537764,1.0
