metric,group,label,count,fraction,value
label_distribution_by_audit_group,exact_leak,10.0,1,0.3333333333333333,1.0
label_distribution_by_audit_group,label_conflict,3.0,6,0.10714285714285714,6.0
label_distribution_by_audit_group,label_conflict,4.57,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,4.68,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,5.25,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,6.61,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,6.92,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,7.0,2,0.03571428571428571,2.0
label_distribution_by_audit_group,label_conflict,7.11,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,9.12,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,10.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,11.48,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,12.88,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,13.18,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,13.5,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,14.13,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,14.45,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,15.14,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,15.49,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,16.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,17.16,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,19.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,19.91,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,20.89,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,22.91,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,23.99,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,25.12,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,26.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,26.3,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,32.36,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,38.9,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,42.66,2,0.03571428571428571,2.0
label_distribution_by_audit_group,label_conflict,50.96,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,53.7,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,60.26,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,64.57,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,72.44,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,80.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,83.18,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,87.1,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,91.0,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,147.91,1,0.017857142857142856,1.0
label_distribution_by_audit_group,label_conflict,150.0,8,0.14285714285714285,8.0
label_distribution_by_audit_group,near_train_analogue,3.0,3,0.15789473684210525,3.0
label_distribution_by_audit_group,near_train_analogue,4.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,5.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,9.55,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,14.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,15.14,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,17.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,18.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,19.05,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,21.88,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,27.54,2,0.10526315789473684,2.0
label_distribution_by_audit_group,near_train_analogue,28.18,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,42.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,64.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,119.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,near_train_analogue,150.0,1,0.05263157894736842,1.0
label_distribution_by_audit_group,same_scaffold,3.0,9,0.20454545454545456,9.0
label_distribution_by_audit_group,same_scaffold,3.39,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,3.47,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,3.72,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,3.8,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,4.79,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,5.5,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,6.31,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,6.92,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,7.48,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,9.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,12.3,2,0.045454545454545456,2.0
label_distribution_by_audit_group,same_scaffold,16.98,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,17.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,17.32,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,19.05,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,20.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,20.42,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,27.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,36.08,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,50.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,51.29,2,0.045454545454545456,2.0
label_distribution_by_audit_group,same_scaffold,54.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,69.18,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,70.79,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,71.99,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,74.13,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,89.13,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,99.0,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,123.03,1,0.022727272727272728,1.0
label_distribution_by_audit_group,same_scaffold,150.0,4,0.09090909090909091,4.0
