smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,True,(),0,"InChI=1S/C22H27N5O2/c1-21(2)10-16(11-22(3,4)27-21)29-20-8-7-18(25-26-20)17-6-5-14(9-19(17)28)15-12-23-24-13-15/h5-9,12-13,16,27-28H,10-11H2,1-4H3,(H,23,24)",1.199947058,10,train
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H16N4/c1-14-21-10-8-18(22-14)17-13-23(12-15-5-3-2-4-6-15)19-11-20-9-7-16(17)19/h2-11,13H,12H2,1H3",1.122707254,11,train
NC1CCCC(C(=O)Nc2cccc(N3CCNC3=O)c2)C1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H22N4O2/c17-12-4-1-3-11(9-12)15(21)19-13-5-2-6-14(10-13)20-8-7-18-16(20)22/h2,5-6,10-12H,1,3-4,7-9,17H2,(H,18,22)(H,19,21)",1.763113391,12,train
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,True,(),0,"InChI=1S/C10H13ClN2O3S/c1-2-7-12-10(14)13-17(15,16)9-5-3-8(11)4-6-9/h3-6H,2,7H2,1H3,(H2,12,13,14)",0.969835093,13,train
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H20N6O/c1-11-5-8-22(14(23)3-6-17)9-13(11)21(2)16-12-4-7-18-15(12)19-10-20-16/h4,7,10-11,13H,3,5,8-9H2,1-2H3,(H,18,19,20)/t11-,13+/m1/s1",1.991815076,14,train
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C26H32N2O3/c1-27(2)25(30)26(14-16-28(17-15-26)24(29)23-13-8-18-31-23)19-21-11-6-7-12-22(21)20-9-4-3-5-10-20/h3-7,9-12,23H,8,13-19H2,1-2H3",0.902546779,15,train
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C13H13ClN2O/c1-7-6-15-13(17)11-5-9-3-4-10(14)8(2)12(9)16(7)11/h3-5,7H,6H2,1-2H3,(H,15,17)/t7-/m0/s1",0.328379603,16,train
NC1CCCC(C(=O)Nc2ccc3[nH]ncc3c2)C1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C14H18N4O/c15-11-3-1-2-9(6-11)14(19)17-12-4-5-13-10(7-12)8-16-18-13/h4-5,7-9,11H,1-3,6,15H2,(H,16,18)(H,17,19)",2.0,17,train
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,True,Michael acceptor,1,"InChI=1S/C26H22FN7O3/c1-3-23(35)31-17-5-4-6-18(13-17)32-24-21(27)15-30-26(34-24)33-16-7-9-19(10-8-16)37-20-11-12-29-22(14-20)25(36)28-2/h3-15H,1H2,2H3,(H,28,36)(H,31,35)(H2,30,32,33,34)",-0.403402904,18,train
CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H14N6O/c1-8-5-12(19-14(15-2)17-8)13(21)18-10-3-4-11-9(6-10)7-16-20-11/h3-7H,1-2H3,(H,16,20)(H,18,21)(H,15,17,19)",1.493625323,19,train
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H20Cl2N4O/c1-10(22-12-5-6-13(16)14(17)7-12)8-20(3)9-15-19-18-11(2)21(15)4/h5-7,10H,8-9H2,1-4H3",0.926290987,20,train
O=C(CN1CCCC(c2cccc(Cc3cccc(F)c3)n2)C1)N1CCCC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H28FN3O/c24-20-8-3-6-18(14-20)15-21-9-4-10-22(25-21)19-7-5-11-26(16-19)17-23(28)27-12-1-2-13-27/h3-4,6,8-10,14,19H,1-2,5,7,11-13,15-17H2",1.062130535,21,train
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H28N6O/c1-5-19-22-11-21(27-30(22)13-16(3)25-19)20-12-23(31)29-14-18(10-15(2)24(29)26-20)17-6-8-28(4)9-7-17/h10-14,17H,5-9H2,1-4H3",0.868232868,22,train
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,True,Michael acceptor,1,"InChI=1S/C32H39N9O2/c33-14-17-39-20-18-38(19-21-39)15-5-9-28(42)40-16-4-6-25(22-40)41-32-29(31(34)35-23-36-32)30(37-41)24-10-12-27(13-11-24)43-26-7-2-1-3-8-26/h1-3,5,7-13,23,25H,4,6,14-22,33H2,(H2,34,35,36)/b9-5+/t25-/m1/s1",0.699837726,23,train
Cc1ccc(Oc2ccc(Cl)cc2NC(=O)CN(C)CC(=O)N(C)C)cc1,True,(),0,"InChI=1S/C20H24ClN3O3/c1-14-5-8-16(9-6-14)27-18-10-7-15(21)11-17(18)22-19(25)12-24(4)13-20(26)23(2)3/h5-11H,12-13H2,1-4H3,(H,22,25)",-0.053056729,24,train
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,True,Aliphatic long chain,1,"InChI=1S/C12H18N2O3S/c1-3-4-9-13-12(15)14-18(16,17)11-7-5-10(2)6-8-11/h5-8H,3-4,9H2,1-2H3,(H2,13,14,15)",0.439332694,25,train
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H14N4O2/c1-11-14(13-4-2-3-5-15(13)22-11)10-19-17-21-20-16(23-17)12-6-8-18-9-7-12/h2-9H,10H2,1H3,(H,19,21)",0.717254313,26,train
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H23N7O/c1-14-9-18(26-29-11-15(2)24-21(14)29)17-10-20(30)28-12-16(3-4-19(28)25-17)27-8-7-23-22(13-27)5-6-22/h3-4,9-12,23H,5-8,13H2,1-2H3",0.985246791,27,train
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,True,Michael acceptor,1,"InChI=1S/C25H24N6O3/c1-2-21(32)29-14-6-7-18(15-29)31-24-22(23(26)27-16-28-24)30(25(31)33)17-10-12-20(13-11-17)34-19-8-4-3-5-9-19/h2-5,8-13,16,18H,1,6-7,14-15H2,(H2,26,27,28)/t18-/m0/s1",0.983851719,28,train
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,True,(),0,"InChI=1S/C18H28N2O3S/c1-15-7-11-19(12-8-15)16-9-13-20(14-10-16)24(21,22)18-5-3-17(23-2)4-6-18/h3-6,15-16H,7-14H2,1-2H3",1.729799023,29,train
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H23N7/c1-3-4-13-9-16(25-18(21-13)19-11-20-25)24-8-7-15-14(10-24)22-17(23(15)2)12-5-6-12/h9,11-12H,3-8,10H2,1-2H3",1.677187053,30,train
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H17N5O/c25-12-19(13-4-2-1-3-5-13)22-15-8-14(9-20-10-15)16-6-7-17-18(23-16)11-21-24-17/h1-11,19,22,25H,12H2,(H,21,24)/t19-/m0/s1",1.017826038,31,train
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,True,aniline,1,"InChI=1S/C16H11FN4/c17-13-2-1-11-8-20-15(7-12(11)16(13)18)21-6-4-10-3-5-19-9-14(10)21/h1-9H,18H2",0.713910354,32,train
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,True,aniline,1,"InChI=1S/C19H26ClN7O/c1-10(2)15(8-28)24-19-25-17(23-14-6-12(20)5-13(21)7-14)16-18(26-19)27(9-22-16)11(3)4/h5-7,9-11,15,28H,8,21H2,1-4H3,(H2,23,24,25,26)/t15-/m0/s1",-0.061980903,33,train
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H26N2OS/c1-2-15(21-3-1)10-19-17-20-16(11-22-17)18-7-12-4-13(8-18)6-14(5-12)9-18/h11-15H,1-10H2,(H,19,20)",-1.096910013,34,train
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H16N4O2/c1-13-12-21-20(26)24(13)16-9-6-15(7-10-16)19(25)23-18-11-8-14-4-2-3-5-17(14)22-18/h2-12H,1H3,(H,21,26)(H,22,23,25)",0.639386869,35,train
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C25H26FN3O/c1-27-24(30)25(11-14-29(18-25)17-20-3-2-4-23(26)15-20)16-19-5-7-21(8-6-19)22-9-12-28-13-10-22/h2-10,12-13,15H,11,14,16-18H2,1H3,(H,27,30)",1.10503305,36,train
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,True,Michael acceptor,1,"InChI=1S/C27H27F2N5O3/c1-4-23(35)34(3)9-10-37-25-24(31-14-32-26(25)30)20-12-18(28)13-22(15(20)2)33-27(36)19-8-7-17(11-21(19)29)16-5-6-16/h4,7-8,11-14,16H,1,5-6,9-10H2,2-3H3,(H,33,36)(H2,30,31,32)",0.838502776,37,train
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,True,(),0,"InChI=1S/C17H17F2N5O3S/c1-17(9-28(26,27)24(2)16(20)23-17)12-7-11(4-5-13(12)19)22-15(25)14-6-3-10(18)8-21-14/h3-8H,9H2,1-2H3,(H2,20,23)(H,22,25)/t17-/m0/s1",1.560468571,38,train
NC1CC(NC(=O)c2ccc(-c3cn[nH]c3)cn2)C12CCC2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H19N5O/c17-13-6-14(16(13)4-1-5-16)21-15(22)12-3-2-10(7-18-12)11-8-19-20-9-11/h2-3,7-9,13-14H,1,4-6,17H2,(H,19,20)(H,21,22)",1.709702344,39,train
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C29H30N8O5/c1-2-37-24-17-25(31-18-23(24)33-28(37)26-27(30)35-42-34-26)41-22-5-3-4-20(16-22)32-29(38)19-6-8-21(9-7-19)40-15-12-36-10-13-39-14-11-36/h3-9,16-18H,2,10-15H2,1H3,(H2,30,35)(H,32,38)",-0.449771647,40,train
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,True,(),0,"InChI=1S/C21H18ClF5N4O4/c1-3-30-17(9-32)29-31(20(30)34)15-8-16(35-10(2)21(25,26)27)11(7-14(15)24)19(33)28-18-12(22)5-4-6-13(18)23/h4-8,10,32H,3,9H2,1-2H3,(H,28,33)/t10-/m0/s1",0.975753389,41,train
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,True,triple bond,1,"InChI=1S/C19H16ClN5OS/c1-19(26,17-22-7-9-27-17)6-4-12-2-3-13-5-8-25(15(13)10-12)16-14(20)11-23-18(21)24-16/h2-3,7,9-11,26H,5,8H2,1H3,(H2,21,23,24)",-0.122628654,42,train
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,True,(),0,"InChI=1S/C24H34N4O5S/c1-4-21-17(3)15-28(22(21)29)24(31)25-14-13-18-7-11-20(12-8-18)34(32,33)27-23(30)26-19-9-5-16(2)6-10-19/h7-8,11-12,16,19H,4-6,9-10,13-15H2,1-3H3,(H,25,31)(H2,26,27,30)/t16-,19-",-1.180456064,43,train
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,True,(),0,"InChI=1S/C21H21F3N2O3/c22-21(23,24)29-16-10-8-15(9-11-16)20(28)25-13-12-19(27)26-18-7-3-5-14-4-1-2-6-17(14)18/h1-2,4,6,8-11,18H,3,5,7,12-13H2,(H,25,28)(H,26,27)/t18-/m1/s1",0.526080692,44,train
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H20F3N5OS/c1-12-18(31-11-27-12)19(30)29-8-3-2-7-16(29)17-15(10-26-20(25)28-17)13-5-4-6-14(9-13)21(22,23)24/h4-6,9-11,16H,2-3,7-8H2,1H3,(H2,25,26,28)",0.615318657,45,train
CC(=O)Nc1ccc(O)cc1,True,hydroquinone,1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",1.887859133,46,train
CC(=O)Nc1ncc(C(=O)O)s1,True,(),0,"InChI=1S/C6H6N2O3S/c1-3(9)8-6-7-2-4(12-6)5(10)11/h2H,1H3,(H,10,11)(H,7,8,9)",1.81935965,47,train
Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1,True,(),0,"InChI=1S/C18H17ClFN5O2/c1-11-21-24-18(26-11)15-4-5-17(23-22-15)25-8-6-13(7-9-25)27-16-10-12(20)2-3-14(16)19/h2-5,10,13H,6-9H2,1H3",0.161068385,48,train
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,True,(),0,"InChI=1S/C25H31FN2O3/c1-18(2)27-24(30)25(11-13-28(14-12-25)23(29)17-31-3)16-20-7-4-5-10-22(20)19-8-6-9-21(26)15-19/h4-10,15,18H,11-14,16-17H2,1-3H3,(H,27,30)",0.596597096,49,train
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H17N5S/c1-20-13-4-6-21(8-12(13)19-15(20)10-2-3-10)16-14-11(5-7-22-14)17-9-18-16/h5,7,9-10H,2-4,6,8H2,1H3",1.237065953,50,train
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,True,aniline,1,"InChI=1S/C18H22FN3O3/c1-2-22-9-11(18(24)25)17(23)14-13(22)8-12(15(19)16(14)20)21-10-6-4-3-5-7-10/h8-10,21H,2-7,20H2,1H3,(H,24,25)",0.427486109,51,train
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C23H27FN2O2/c1-16(27)26-15-21(18-8-10-20(28-2)11-9-18)23-22(26)7-4-12-25(23)14-17-5-3-6-19(24)13-17/h3,5-6,8-11,13,21-23H,4,7,12,14-15H2,1-2H3/t21-,22-,23-/m1/s1",0.595385981,52,train
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,True,Aliphatic long chain,1,"InChI=1S/C22H28FN5O2S/c1-13(2)30-17-11-15(23)7-8-16(17)27-20-18-14(3)19(31-22(18)26-12-25-20)21(29)24-9-6-10-28(4)5/h7-8,11-13H,6,9-10H2,1-5H3,(H,24,29)(H,25,26,27)",0.741821047,53,train
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,True,(),0,"InChI=1S/C17H17N3OS/c1-17(2,3)12-6-4-11(5-7-12)14-13(10-18)15(21)20-8-9-22-16(20)19-14/h4-7H,8-9H2,1-3H3",0.731266349,54,train
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H8ClF2N3O2S/c16-9-1-2-10-13(4-9)20-7-15(10)24(22,23)21-14-5-11(17)8(6-19)3-12(14)18/h1-5,7,20-21H",-0.026872146,55,train
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,True,(),0,"InChI=1S/C15H15N7S/c1-10-19-12(7-13(20-10)21-15-18-5-6-23-15)11-8-22(9-11)14-16-3-2-4-17-14/h2-7,11H,8-9H2,1H3,(H,18,19,20,21)",0.444669231,56,train
NCC1CCCC1NC(=O)c1cc(N2CCNC2=O)ccc1F,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H21FN4O2/c17-13-5-4-11(21-7-6-19-16(21)23)8-12(13)15(22)20-14-3-1-2-10(14)9-18/h4-5,8,10,14H,1-3,6-7,9,18H2,(H,19,23)(H,20,22)",1.87495702,57,train
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,True,(),0,"InChI=1S/C21H27N5O4S/c1-15-13-24-19(14-23-15)20(27)22-12-11-16-7-9-18(10-8-16)31(29,30)26-21(28)25-17-5-3-2-4-6-17/h7-10,13-14,17H,2-6,11-12H2,1H3,(H,22,27)(H2,25,26,28)",0.01745073,58,train
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,True,Michael acceptor,1,"InChI=1S/C25H27N5O2/c1-2-22(31)30-14-12-18(13-15-30)16-27-25-23(24(26)28-17-29-25)19-8-10-21(11-9-19)32-20-6-4-3-5-7-20/h2-11,17-18H,1,12-16H2,(H3,26,27,28,29)",0.752995432,59,train
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C24H24ClN5O2/c1-15(31)28-19-10-8-16(9-11-19)23(32)30-12-3-2-7-21(30)22-20(14-27-24(26)29-22)17-5-4-6-18(25)13-17/h4-6,8-11,13-14,21H,2-3,7,12H2,1H3,(H,28,31)(H2,26,27,29)",0.520483533,60,train
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,True,(),0,"InChI=1S/C21H19ClN2O3/c1-21(2,20(25)26)27-17-9-5-13(6-10-17)15-11-18(19(23)24-12-15)14-3-7-16(22)8-4-14/h3-12H,1-2H3,(H2,23,24)(H,25,26)",-1.158015195,61,train
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C25H23ClN4O4/c26-21-10-17(34-16-4-2-1-3-5-16)8-9-19(21)23(32)20-11-27-24-22(20)25(29-14-28-24)30-15-6-7-18(12-31)33-13-15/h1-5,8-11,14-15,18,31H,6-7,12-13H2,(H2,27,28,29,30)/t15-,18+/m1/s1",-0.467245621,62,train
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,True,(),0,"InChI=1S/C26H30N4O2/c1-28(2)25(32)26(13-15-30(16-14-26)24(31)22-18-27-29(3)19-22)17-21-11-7-8-12-23(21)20-9-5-4-6-10-20/h4-12,18-19H,13-17H2,1-3H3",1.041353202,63,train
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C26H26FN3O2/c27-21-10-2-1-7-17(21)15-18-16-23-24(12-3-4-13-25(31)29-23)30(18)26(32)20-8-5-11-22-19(20)9-6-14-28-22/h1-2,5-11,14,18,23-24H,3-4,12-13,15-16H2,(H,29,31)/t18-,23+,24-/m1/s1",1.277998644,64,train
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,True,triple bond,1,"InChI=1S/C20H23FN4O2/c1-4-6-16(26)24-13-7-5-8-25(10-13)19-15(21)9-14(20(22)27)18-17(19)11(2)12(3)23-18/h9,13,23H,5,7-8,10H2,1-3H3,(H2,22,27)(H,24,26)/t13-/m0/s1",0.163856803,65,train
CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H24N4O2/c1-16(5-2-8-22-16)11-19-15(21)14-10-18-9-13(20-14)12-3-6-17-7-4-12/h9-10,12,17H,2-8,11H2,1H3,(H,19,21)",1.988550039,66,train
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,True,Michael acceptor,1,"InChI=1S/C26H26N6O3/c1-3-23(33)27-19-5-4-6-21(17-19)35-25-24-22(11-16-34-24)29-26(30-25)28-18-7-9-20(10-8-18)32-14-12-31(2)13-15-32/h3-11,16-17H,1,12-15H2,2H3,(H,27,33)(H,28,29,30)",0.146128036,67,train
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H17N3O2S/c18-20(19,17-9-2-6-15-8-10-17)14-4-1-3-12-11-16-7-5-13(12)14/h1,3-5,7,11,15H,2,6,8-10H2",1.892077899,68,train
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C23H21FN4/c24-20-7-2-1-6-18(20)19-14-26-27-23(19)22-8-4-12-28(22)15-16-9-10-21-17(13-16)5-3-11-25-21/h1-3,5-7,9-11,13-14,22H,4,8,12,15H2,(H,26,27)",0.545801757,69,train
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C30H33FN8O2S/c1-4-24-29(35(3)30-34-27(25(14-32)42-30)20-5-7-21(31)8-6-20)39-15-22(13-19(2)28(39)33-24)37-11-9-36(10-12-37)18-26(41)38-16-23(40)17-38/h5-8,13,15,23,40H,4,9-12,16-18H2,1-3H3",-0.204728421,70,train
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H19FN8O2/c1-23-15-10-17(26-13-5-4-8-29(21(13)32)18-6-2-3-7-24-18)28-30-16(11-25-19(15)30)20(31)27-14-9-12(14)22/h2-8,10-12,14,23H,9H2,1H3,(H,26,28)(H,27,31)/t12-,14+/m0/s1",0.991226076,71,train
