metric,group,label,count,fraction,value
label_distribution_by_audit_group,label_conflict,29.51,1,0.5,1.0
label_distribution_by_audit_group,label_conflict,43.65,1,0.5,1.0
label_distribution_by_audit_group,near_train_analogue,3.0,2,0.11764705882352941,2.0
label_distribution_by_audit_group,near_train_analogue,5.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,6.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,9.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,10.5,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,11.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,12.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,14.13,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,15.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,17.78,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,20.42,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,22.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,29.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,31.62,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,46.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,near_train_analogue,105.0,1,0.058823529411764705,1.0
label_distribution_by_audit_group,same_scaffold,3.0,33,0.44,33.0
label_distribution_by_audit_group,same_scaffold,4.0,2,0.02666666666666667,2.0
label_distribution_by_audit_group,same_scaffold,5.0,2,0.02666666666666667,2.0
label_distribution_by_audit_group,same_scaffold,5.5,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,6.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,6.03,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,6.5,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,6.76,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,7.5,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,8.86,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,9.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,10.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,10.67,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,11.48,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,12.02,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,12.88,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,13.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,14.13,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,15.67,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,16.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,17.5,2,0.02666666666666667,2.0
label_distribution_by_audit_group,same_scaffold,21.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,25.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,27.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,28.18,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,34.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,34.67,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,35.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,39.81,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,51.29,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,60.0,2,0.02666666666666667,2.0
label_distribution_by_audit_group,same_scaffold,74.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,89.13,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,94.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,111.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,112.2,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,116.0,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,138.04,1,0.013333333333333334,1.0
label_distribution_by_audit_group,same_scaffold,150.0,1,0.013333333333333334,1.0
