smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,True,(),0,"InChI=1S/C12H17N5O5/c18-2-1-13-10-7-11(15-4-14-10)17(5-16-7)12-9(21)8(20)6(3-19)22-12/h4-6,8-9,12,18-21H,1-3H2,(H,13,14,15)/t6-,8-,9-,12+/m0/s1",0,22,train
COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,True,(),0,"InChI=1S/C20H24O5/c1-19(2)10-8-13-16(23-5)12(6-7-15(21)22)17-14(18(13)25-19)9-11-20(3,4)24-17/h8-11H,6-7H2,1-5H3,(H,21,22)",1,23,train
CC(C)=CCNc1ncnc2[nH]cnc12,True,isolated alkene,1,"InChI=1S/C10H13N5/c1-7(2)3-4-11-9-8-10(13-5-12-8)15-6-14-9/h3,5-6H,4H2,1-2H3,(H2,11,12,13,14,15)",1,24,train
NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1,True,(),0,"InChI=1S/C13H12ClN3O2/c14-8-3-4-10(17-12(18)7-15)9(6-8)13(19)11-2-1-5-16-11/h1-6,16H,7,15H2,(H,17,18)",1,25,train
NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C9H9Br2NO3/c10-5-1-4(2-6(11)8(5)13)3-7(12)9(14)15/h1-2,7,13H,3,12H2,(H,14,15)/t7-/m0/s1",0,26,train
CCN(CC)C(=O)c1ccc(O)c(OC)c1,True,(),0,"InChI=1S/C12H17NO3/c1-4-13(5-2)12(15)9-6-7-10(14)11(8-9)16-3/h6-8,14H,4-5H2,1-3H3",1,27,train
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,True,(),0,"InChI=1S/C12H12N2O2S/c1-7-10(14-12(16)13-7)11(15)8-3-5-9(17-2)6-4-8/h3-6H,1-2H3,(H2,13,14,16)",1,28,train
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H21NO4/c1-11(6-12-2-4-14(19)5-3-12)18-10-17(22)13-7-15(20)9-16(21)8-13/h2-5,7-9,11,17-22H,6,10H2,1H3",0,29,train
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,True,(),0,"InChI=1S/C15H17FN4O2/c1-2-22-15(21)19-12-7-8-13(20-14(12)17)18-9-10-3-5-11(16)6-4-10/h3-8H,2,9H2,1H3,(H,19,21)(H3,17,18,20)",1,30,train
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)",0,31,train
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H14O4S2/c15-5-7-19-13-11(17)9-3-1-2-4-10(9)12(18)14(13)20-8-6-16/h1-4,15-16H,5-8H2",1,32,train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,True,catechol,1,"InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H",1,33,train
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H16N2O4/c1-2-20(25)14-8-16-17-12(7-11-5-3-4-6-15(11)21-17)9-22(16)18(23)13(14)10-26-19(20)24/h3-8,25H,2,9-10H2,1H3/t20-/m0/s1",1,34,train
CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,True,Three-membered heterocycle,1,"InChI=1S/C15H26N2O5/c1-8(2)5-6-16-13(18)10(7-9(3)4)17-14(19)11-12(22-11)15(20)21/h8-12H,5-7H2,1-4H3,(H,16,18)(H,17,19)(H,20,21)/t10-,11-,12-/m0/s1",0,35,train
CC[C@@H](CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C21H27N3O2/c1-4-15(12-25)22-21(26)14-8-17-16-6-5-7-18-20(16)13(10-23(18)2)9-19(17)24(3)11-14/h5-8,10,14-15,19,25H,4,9,11-12H2,1-3H3,(H,22,26)/t14-,15+,19-/m1/s1",1,36,train
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,True,(),0,"InChI=1S/C22H25NO6/c1-12(24)23-16-8-6-13-10-19(27-3)21(28-4)22(29-5)20(13)14-7-9-18(26-2)17(25)11-15(14)16/h7,9-11,16H,6,8H2,1-5H3,(H,23,24)/t16-/m0/s1",0,37,train
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,True,Aliphatic long chain,1,"InChI=1S/C23H26N2O/c26-21-9-10-23-22(16-21)20(17-24-23)8-4-5-13-25-14-11-19(12-15-25)18-6-2-1-3-7-18/h1-3,6-7,9-11,16-17,24,26H,4-5,8,12-15H2",1,38,train
CC1(C)C(=O)N=C2c3ccccc3C(=O)C(=O)C21,True,diketo group,1,"InChI=1S/C14H11NO3/c1-14(2)9-10(15-13(14)18)7-5-3-4-6-8(7)11(16)12(9)17/h3-6H,1-2H3,(H,15,18)",1,39,train
O=C(NCc1ccco1)c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H10F3N5O2S/c17-16(18,19)12-7-10(11-4-2-6-27-11)21-15-22-13(23-24(12)15)14(25)20-8-9-3-1-5-26-9/h1-7H,8H2,(H,20,25)",1,40,train
COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H12FN3O3/c1-24-13-6-7-15-11(8-13)9-14(17(23)20-15)16-21-18(25-22-16)10-2-4-12(19)5-3-10/h2-9H,1H3,(H,20,23)",1,41,train
O=C(c1ccc2ccccc2c1)N1CCN(c2ccc(O)cc2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N2O2/c24-20-9-7-19(8-10-20)22-11-13-23(14-12-22)21(25)18-6-5-16-3-1-2-4-17(16)15-18/h1-10,15,24H,11-14H2",1,42,train
O=S(=O)(c1ccc(Cl)cc1)c1ccccn1,True,(),0,"InChI=1S/C11H8ClNO2S/c12-9-4-6-10(7-5-9)16(14,15)11-3-1-2-8-13-11/h1-8H",1,43,train
COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)NCCCN4CCCCC4)ccc3c2=O)cc1,True,Aliphatic long chain,1,"InChI=1S/C25H30N4O4/c1-33-20-9-6-18(7-10-20)17-29-24(31)21-11-8-19(16-22(21)27-25(29)32)23(30)26-12-5-15-28-13-3-2-4-14-28/h6-11,16H,2-5,12-15,17H2,1H3,(H,26,30)(H,27,32)",1,44,train
O=c1c2ccccc2nc2n1CCC2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H10N2O/c14-11-8-4-1-2-5-9(8)12-10-6-3-7-13(10)11/h1-2,4-5H,3,6-7H2",1,45,train
COc1ccc(-c2nc(C[S+]([O-])CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)cc1,True,charged oxygen or sulfur atoms,1,"InChI=1S/C21H26N2O6S/c1-15-18(22-20(29-15)16-3-5-17(26-2)6-4-16)13-30(25)14-19(24)23-9-7-21(8-10-23)27-11-12-28-21/h3-6H,7-14H2,1-2H3",1,46,train
COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,True,(),0,"InChI=1S/C17H17N3O4S2/c1-24-15-4-2-3-12(16(15)21)11-19-13-5-7-14(8-6-13)26(22,23)20-17-18-9-10-25-17/h2-10,19,21H,11H2,1H3,(H,18,20)",1,47,train
COCCNC(=O)c1ccc(Cn2c(=S)[nH]c3cc4c(cc3c2=O)OCO4)cc1,True,"Aliphatic long chain, Thiocarbonyl group",2,"InChI=1S/C20H19N3O5S/c1-26-7-6-21-18(24)13-4-2-12(3-5-13)10-23-19(25)14-8-16-17(28-11-27-16)9-15(14)22-20(23)29/h2-5,8-9H,6-7,10-11H2,1H3,(H,21,24)(H,22,29)",1,48,train
CCCc1c(CC)c(=N)c2ccccc2n1C,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C15H20N2.HI/c1-4-8-13-11(5-2)15(16)12-9-6-7-10-14(12)17(13)3;/h6-7,9-10,16H,4-5,8H2,1-3H3;1H",0,49,train
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,True,aniline,1,"InChI=1S/C17H27N3O4S/c1-4-20-8-6-7-12(20)11-19-17(21)13-9-16(25(22,23)5-2)14(18)10-15(13)24-3/h9-10,12H,4-8,11,18H2,1-3H3,(H,19,21)",0,50,train
COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2,True,Michael acceptor,1,"InChI=1S/C13H11N3O2/c1-18-9-2-3-12-10(5-9)11(13(17)16-12)4-8-6-14-7-15-8/h2-7H,1H3,(H,14,15)(H,16,17)/b11-4-",1,51,train
Cc1ccccc1OCC(O)CO,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C10H14O3/c1-8-4-2-3-5-10(8)13-7-9(12)6-11/h2-5,9,11-12H,6-7H2,1H3",1,52,train
O=S(=O)(Nc1nc2n(n1)C(c1ccccc1)CC(c1ccc(Cl)cc1)=N2)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H18ClN5O2S/c24-18-13-11-16(12-14-18)20-15-21(17-7-3-1-4-8-17)29-23(25-20)26-22(27-29)28-32(30,31)19-9-5-2-6-10-19/h1-15,21H,(H2,25,26,27,28)",0,53,train
C#CCOc1ccc(-c2nnc(Nc3ccc(NC(C)=O)cc3)c3ccccc23)cc1,True,triple bond,1,"InChI=1S/C25H20N4O2/c1-3-16-31-21-14-8-18(9-15-21)24-22-6-4-5-7-23(22)25(29-28-24)27-20-12-10-19(11-13-20)26-17(2)30/h1,4-15H,16H2,2H3,(H,26,30)(H,27,29)",1,54,train
Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3)c3cc(Br)ccc3n2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H19BrN4O/c1-14-3-5-16(6-4-14)21-10-19(18-9-17(23)7-8-20(18)26-21)22(28)24-11-15-12-25-27(2)13-15/h3-10,12-13H,11H2,1-2H3,(H,24,28)",1,55,train
Cc1nnc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccc(F)cc2)s1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C20H12FN3O3S/c1-10-22-23-20(28-10)24-16(11-6-8-12(21)9-7-11)15-17(25)13-4-2-3-5-14(13)27-18(15)19(24)26/h2-9,16H,1H3",1,56,train
N#Cc1ccc(C(=O)Nc2ccc(Cl)c(-c3nc4cc(Cl)ccc4o3)c2)c(F)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H10Cl2FN3O2/c22-12-2-6-19-18(8-12)27-21(29-19)15-9-13(3-5-16(15)23)26-20(28)14-4-1-11(10-25)7-17(14)24/h1-9H,(H,26,28)",0,57,train
Cc1ccc2nc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3Cl)oc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H17ClN2O4/c1-13-2-6-18-20(10-13)30-23(26-18)16-12-15(4-5-17(16)24)25-22(27)14-3-7-19-21(11-14)29-9-8-28-19/h2-7,10-12H,8-9H2,1H3,(H,25,27)",1,58,train
COc1ccc(OC)c(-n2c3c(cc(-c4nc(-c5ccc(Cl)cc5)cs4)c2=O)C(=O)CC(C)(C)C3)c1,True,(),0,"InChI=1S/C28H25ClN2O4S/c1-28(2)13-23-19(24(32)14-28)12-20(26-30-21(15-36-26)16-5-7-17(29)8-6-16)27(33)31(23)22-11-18(34-3)9-10-25(22)35-4/h5-12,15H,13-14H2,1-4H3",1,59,train
Cc1nc2sccn2c(=O)c1S(=O)(=O)Nc1ccc(N2CCN(S(C)(=O)=O)CC2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H21N5O5S3/c1-13-16(17(24)23-11-12-29-18(23)19-13)31(27,28)20-14-3-5-15(6-4-14)21-7-9-22(10-8-21)30(2,25)26/h3-6,11-12,20H,7-10H2,1-2H3",1,60,train
COc1cc(NC(=O)c2nc3ccccc3n(C)c2=O)cc(OC)c1OC,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H19N3O5/c1-22-13-8-6-5-7-12(13)21-16(19(22)24)18(23)20-11-9-14(25-2)17(27-4)15(10-11)26-3/h5-10H,1-4H3,(H,20,23)",1,61,train
CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,True,(),0,"InChI=1S/C23H19BrN2O3S/c1-2-29-19-12-7-17(8-13-19)9-16-23-25-21-5-3-4-6-22(21)26(23)30(27,28)20-14-10-18(24)11-15-20/h3-16H,2H2,1H3/b16-9+",1,62,train
COc1ccc(-c2nc3c(c(SCC(=O)Nc4ccc(C(=O)O)cc4)n2)Cc2ccccc2O3)cc1,True,(),0,"InChI=1S/C27H21N3O5S/c1-34-20-12-8-16(9-13-20)24-29-25-21(14-18-4-2-3-5-22(18)35-25)26(30-24)36-15-23(31)28-19-10-6-17(7-11-19)27(32)33/h2-13H,14-15H2,1H3,(H,28,31)(H,32,33)",0,63,train
CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2)c(=O)n3CC(=O)c2ccccc2)C1,True,(),0,"InChI=1S/C25H21N3O4S/c1-16(29)26-13-12-19-21(15-26)33-24-22(19)23(31)28(18-10-6-3-7-11-18)25(32)27(24)14-20(30)17-8-4-2-5-9-17/h2-11H,12-15H2,1H3",1,64,train
Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3cccc(Br)c3)ccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H23BrN4O/c1-25-19-9-8-17(23-21(27)15-6-5-7-16(22)12-15)13-18(19)24-20(25)14-26-10-3-2-4-11-26/h5-9,12-13H,2-4,10-11,14H2,1H3,(H,23,27)",1,65,train
CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)CC(C)C)ccc3n2C(C)C)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H35N5O3/c1-6-31-23(30)27-11-9-26(10-12-27)15-21-25-19-14-18(24-22(29)13-16(2)3)7-8-20(19)28(21)17(4)5/h7-8,14,16-17H,6,9-13,15H2,1-5H3,(H,24,29)",1,66,train
COc1cccc(C(=O)Nc2nnc(S(=O)(=O)N3CCOCC3)s2)c1,True,"N-acyl-2-amino-5-mercapto-1,3,4-thiadiazole",1,"InChI=1S/C14H16N4O5S2/c1-22-11-4-2-3-10(9-11)12(19)15-13-16-17-14(24-13)25(20,21)18-5-7-23-8-6-18/h2-4,9H,5-8H2,1H3,(H,15,16,19)",1,67,train
CC(=O)Nc1cccc(Nc2nc3ccccc3n3c(C)nnc23)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H16N6O/c1-11-22-23-18-17(21-15-8-3-4-9-16(15)24(11)18)20-14-7-5-6-13(10-14)19-12(2)25/h3-10H,1-2H3,(H,19,25)(H,20,21)",1,68,train
CCN(CC)CCCNC(=O)c1oc2c(c1C)-c1nn(Cc3ccc(Cl)cc3)cc1CC2,True,Aliphatic long chain,1,"InChI=1S/C25H31ClN4O2/c1-4-29(5-2)14-6-13-27-25(31)24-17(3)22-21(32-24)12-9-19-16-30(28-23(19)22)15-18-7-10-20(26)11-8-18/h7-8,10-11,16H,4-6,9,12-15H2,1-3H3,(H,27,31)",1,69,train
COCCNc1ncnc2onc(-c3ccc(F)cc3)c12,True,Aliphatic long chain,1,"InChI=1S/C14H13FN4O2/c1-20-7-6-16-13-11-12(9-2-4-10(15)5-3-9)19-21-14(11)18-8-17-13/h2-5,8H,6-7H2,1H3,(H,16,17,18)",1,70,train
CC(C)(C)c1ccc(-c2nc(SCCCOc3ccccc3)n3[nH]c(=O)cc3n2)cc1,True,Aliphatic long chain,1,"InChI=1S/C24H26N4O2S/c1-24(2,3)18-12-10-17(11-13-18)22-25-20-16-21(29)27-28(20)23(26-22)31-15-7-14-30-19-8-5-4-6-9-19/h4-6,8-13,16H,7,14-15H2,1-3H3,(H,27,29)",1,71,train
COc1cccc(C(=O)Nc2nc(-c3nnn(-c4ccccc4C(F)(F)F)c3C)ns2)c1,True,(),0,"InChI=1S/C20H15F3N6O2S/c1-11-16(26-28-29(11)15-9-4-3-8-14(15)20(21,22)23)17-24-19(32-27-17)25-18(30)12-6-5-7-13(10-12)31-2/h3-10H,1-2H3,(H,24,25,27,30)",1,72,train
Cc1c(-c2nsc(NC(=O)c3cccc(Cl)c3)n2)nnn1-c1ccccc1C(F)(F)F,True,(),0,"InChI=1S/C19H12ClF3N6OS/c1-10-15(26-28-29(10)14-8-3-2-7-13(14)19(21,22)23)16-24-18(31-27-16)25-17(30)11-5-4-6-12(20)9-11/h2-9H,1H3,(H,24,25,27,30)",1,73,train
CC1=Nc2ncnn2C(c2ccc[nH]2)C1C(=O)Nc1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C17H16N6O/c1-11-14(16(24)22-12-6-3-2-4-7-12)15(13-8-5-9-18-13)23-17(21-11)19-10-20-23/h2-10,15,18H,1H3,(H,22,24)(H,19,20,21)",1,74,train
CCN(CCN(C)C)C(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccccc2F)CC1,True,(),0,"InChI=1S/C24H33FN4O4S/c1-5-28(17-16-27(3)4)24(30)20-12-14-29(15-13-20)34(31,32)23-18(2)26-33-22(23)11-10-19-8-6-7-9-21(19)25/h6-11,20H,5,12-17H2,1-4H3/b11-10+",1,75,train
COc1ccc(CNC(=O)Cn2nc3c(cc2=O)CCCC3)cc1,True,(),0,"InChI=1S/C18H21N3O3/c1-24-15-8-6-13(7-9-15)11-19-17(22)12-21-18(23)10-14-4-2-3-5-16(14)20-21/h6-10H,2-5,11-12H2,1H3,(H,19,22)",1,76,train
COc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCN(C)C)cc1OC,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C24H25ClN2O5/c1-26(2)10-5-11-27-21(14-6-8-18(30-3)19(12-14)31-4)20-22(28)16-13-15(25)7-9-17(16)32-23(20)24(27)29/h6-9,12-13,21H,5,10-11H2,1-4H3",1,77,train
Cc1cccc(C(=O)Nc2ccc(N3CCC(N4CCCCC4)CC3)c(C(=O)O)c2)c1,True,(),0,"InChI=1S/C25H31N3O3/c1-18-6-5-7-19(16-18)24(29)26-20-8-9-23(22(17-20)25(30)31)28-14-10-21(11-15-28)27-12-3-2-4-13-27/h5-9,16-17,21H,2-4,10-15H2,1H3,(H,26,29)(H,30,31)",0,78,train
CCCCNC(=O)CN1CCN(c2ncc(NC(=O)c3ccc(Cl)cc3)cc2C(=O)O)CC1,True,Aliphatic long chain,1,"InChI=1S/C23H28ClN5O4/c1-2-3-8-25-20(30)15-28-9-11-29(12-10-28)21-19(23(32)33)13-18(14-26-21)27-22(31)16-4-6-17(24)7-5-16/h4-7,13-14H,2-3,8-12,15H2,1H3,(H,25,30)(H,27,31)(H,32,33)",0,79,train
