metric,group,label,count,fraction,value
label_distribution_by_audit_group,same_scaffold,-3.58,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-3.51,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-3.45,2,0.04878048780487805,2.0
label_distribution_by_audit_group,same_scaffold,-2.53,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-2.47,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-2.46,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-2.4,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-1.24,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-1.14,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-0.8,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-0.45,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,-0.25,1,0.024390243902439025,1.0
label_distribution_by_audit_group,same_scaffold,1.07,1,0.024390243902439025,1.0
