smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
Cc1ccc2cc(C)c3nnc(SCC(=O)NCc4ccco4)n3c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H18N4O2S/c1-12-5-6-14-9-13(2)18-21-22-19(23(18)16(14)8-12)26-11-17(24)20-10-15-4-3-7-25-15/h3-9H,10-11H2,1-2H3,(H,20,24)",0,10,train
CCOC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,True,(),0,"InChI=1S/C14H20N2O4S/c1-2-20-14(17)15-8-10-16(11-9-15)21(18,19)12-13-6-4-3-5-7-13/h3-7H,2,8-12H2,1H3",0,11,train
CCOC(=O)c1cc2sc(C)cc2n1CC(=O)N1CCN(C(=O)c2ccco2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H23N3O5S/c1-3-28-21(27)16-12-18-15(11-14(2)30-18)24(16)13-19(25)22-6-8-23(9-7-22)20(26)17-5-4-10-29-17/h4-5,10-12H,3,6-9,13H2,1-2H3",0,12,train
CCOC(=O)C(NC(C)=O)C(OC(C)=O)c1cccc(N(CCO)CCO)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H28N2O7/c1-4-27-19(26)17(20-13(2)24)18(28-14(3)25)15-6-5-7-16(12-15)21(8-10-22)9-11-23/h5-7,12,17-18,22-23H,4,8-11H2,1-3H3,(H,20,24)",0,13,train
CCC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,True,(),0,"InChI=1S/C18H17NO4/c1-2-17(20)19-14-11-16-15(22-8-9-23-16)10-13(14)18(21)12-6-4-3-5-7-12/h3-7,10-11H,2,8-9H2,1H3,(H,19,20)",0,14,train
CN(C)CCNC(=O)C(C(=O)c1ccc(F)cc1)n1ccccc1=O,True,beta-keto/anhydride,1,"InChI=1S/C18H20FN3O3.ClH/c1-21(2)12-10-20-18(25)16(22-11-4-3-5-15(22)23)17(24)13-6-8-14(19)9-7-13;/h3-9,11,16H,10,12H2,1-2H3,(H,20,25);1H",0,15,train
Cc1cc(C)nc(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)n1,True,(),0,"InChI=1S/C20H25FN4O/c1-14-13-15(2)24-20(23-14)25-11-8-17(9-12-25)19(26)22-10-7-16-3-5-18(21)6-4-16/h3-6,13,17H,7-12H2,1-2H3,(H,22,26)",0,16,train
COc1cc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)cc(OC)c1OC,True,(),0,"InChI=1S/C21H23N3O5/c1-25-17-12-15(13-18(26-2)19(17)27-3)21-23-22-20(29-21)14-4-6-16(7-5-14)24-8-10-28-11-9-24/h4-7,12-13H,8-11H2,1-3H3",0,17,train
CN(C)C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,True,"Michael acceptor, Michael acceptor",2,"InChI=1S/C19H29N3O3/c1-20(2)13-16-17(23)21(14-9-5-3-6-10-14)19(25)22(18(16)24)15-11-7-4-8-12-15/h13-15H,3-12H2,1-2H3",0,18,train
COC(=O)CN(c1ccccn1)S(=O)(=O)c1ccccc1,True,(),0,"InChI=1S/C14H14N2O4S/c1-20-14(17)11-16(13-9-5-6-10-15-13)21(18,19)12-7-3-2-4-8-12/h2-10H,11H2,1H3",0,19,train
Cc1ccc(C)c(C(=O)C2C(=O)C(=O)N(CCN3CCOCC3)C2c2ccco2)c1,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C23H26N2O5/c1-15-5-6-16(2)17(14-15)21(26)19-20(18-4-3-11-30-18)25(23(28)22(19)27)8-7-24-9-12-29-13-10-24/h3-6,11,14,20,26H,7-10,12-13H2,1-2H3/b21-19-",0,20,train
Cn1c(SC2=CS(=O)(=O)c3ccccc32)nc2ccccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H12N2O2S2/c1-18-13-8-4-3-7-12(13)17-16(18)21-14-10-22(19,20)15-9-5-2-6-11(14)15/h2-10H,1H3",0,21,train
CC(C(=O)NC1CCCC1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc2c(c1)OCCO2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H25N5O5S/c1-11(20(28)24-12-4-2-3-5-12)26(13-6-7-14-15(10-13)31-9-8-30-14)21(29)18-16(22)17(19(23)27)25-32-18/h6-7,10-12H,2-5,8-9,22H2,1H3,(H2,23,27)(H,24,28)",1,22,train
Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2C(C)C)n1,True,(),0,"InChI=1S/C14H18N6O2/c1-7(2)19-10-11(18(5)14(22)16-12(10)21)15-13(19)20-9(4)6-8(3)17-20/h6-7H,1-5H3,(H,16,21,22)",0,23,train
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(CN2CCOCC2)cc1,True,(),0,"InChI=1S/C22H27N3O4S/c26-22(19-5-3-18(4-6-19)17-24-13-15-29-16-14-24)23-20-7-9-21(10-8-20)30(27,28)25-11-1-2-12-25/h3-10H,1-2,11-17H2,(H,23,26)",1,24,train
O=C(CN1CCN(c2ncccn2)CC1)NCCC1=CCCCC1,True,isolated alkene,1,"InChI=1S/C18H27N5O.ClH/c24-17(19-10-7-16-5-2-1-3-6-16)15-22-11-13-23(14-12-22)18-20-8-4-9-21-18;/h4-5,8-9H,1-3,6-7,10-15H2,(H,19,24);1H",1,25,train
CC(=O)NC1(c2cccc(F)c2)CCN(CC(=O)NC2CCCCC2)CC1,True,(),0,"InChI=1S/C21H30FN3O2/c1-16(26)24-21(17-6-5-7-18(22)14-17)10-12-25(13-11-21)15-20(27)23-19-8-3-2-4-9-19/h5-7,14,19H,2-4,8-13,15H2,1H3,(H,23,27)(H,24,26)",0,26,train
Cc1cccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CC(O)CO)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H21N5O4/c1-10-5-4-6-11(7-10)18-16-19-14-13(22(16)8-12(24)9-23)15(25)21(3)17(26)20(14)2/h4-7,12,23-24H,8-9H2,1-3H3,(H,18,19)",0,27,train
CCn1c(Cc2ccccc2)nnc1SCC(=O)NC(C)(C)C,True,(),0,"InChI=1S/C17H24N4OS/c1-5-21-14(11-13-9-7-6-8-10-13)19-20-16(21)23-12-15(22)18-17(2,3)4/h6-10H,5,11-12H2,1-4H3,(H,18,22)",0,28,train
COc1cc2cc(CN(CCCO)S(=O)(=O)c3ccccc3Cl)c(=O)[nH]c2cc1OC,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H23ClN2O6S/c1-29-18-11-14-10-15(21(26)23-17(14)12-19(18)30-2)13-24(8-5-9-25)31(27,28)20-7-4-3-6-16(20)22/h3-4,6-7,10-12,25H,5,8-9,13H2,1-2H3,(H,23,26)",0,29,train
CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1,True,(),0,"InChI=1S/C22H22N6O2S2/c1-2-20-25-26-21(32-20)23-19(29)15-31-22-27-24-18(14-30-17-11-7-4-8-12-17)28(22)13-16-9-5-3-6-10-16/h3-12H,2,13-15H2,1H3,(H,23,26,29)",0,30,train
CSc1nc2[nH]c3c(c(=O)n2n1)CN(Cc1ccccc1)CC3,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H17N5OS/c1-23-16-18-15-17-13-7-8-20(9-11-5-3-2-4-6-11)10-12(13)14(22)21(15)19-16/h2-6H,7-10H2,1H3,(H,17,18,19)",0,31,train
Cc1nn(C)c(C)c1CNC(=O)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H23F3N6O/c1-12-15(13(2)29(3)28-12)10-25-20(31)16-11-26-30-18(21(22,23)24)9-17(27-19(16)30)14-7-5-4-6-8-14/h4-8,11,17-18,27H,9-10H2,1-3H3,(H,25,31)",0,32,train
Cc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(C(=O)c3ccco3)CC2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H28N6O3/c1-17-6-8-18(9-7-17)21(22-24-25-26-29(22)16-19-4-2-14-31-19)27-10-12-28(13-11-27)23(30)20-5-3-15-32-20/h3,5-9,15,19,21H,2,4,10-14,16H2,1H3",0,33,train
CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,True,cumarine,1,"InChI=1S/C13H13BrClNO2/c1-3-16(4-2)8-5-6-9-10(7-8)18-13(17)11(14)12(9)15/h5-7H,3-4H2,1-2H3",0,34,train
COc1ccc(OC)c(NC(=O)C(CC(=O)O)NCc2ccco2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H20N2O6/c1-23-11-5-6-15(24-2)13(8-11)19-17(22)14(9-16(20)21)18-10-12-4-3-7-25-12/h3-8,14,18H,9-10H2,1-2H3,(H,19,22)(H,20,21)",0,35,train
O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C14H11NO3S/c16-14-5-9(13-2-1-3-19-13)8-4-11-12(18-7-17-11)6-10(8)15-14/h1-4,6,9H,5,7H2,(H,15,16)",1,36,train
CCn1c(COc2ccccc2)nnc1SCC(=O)Nc1cc(OC)ccc1OC,True,(),0,"InChI=1S/C21H24N4O4S/c1-4-25-19(13-29-15-8-6-5-7-9-15)23-24-21(25)30-14-20(26)22-17-12-16(27-2)10-11-18(17)28-3/h5-12H,4,13-14H2,1-3H3,(H,22,26)",0,37,train
Nc1ncc(-c2ccccc2)n1CC1CCCO1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C14H17N3O/c15-14-16-9-13(11-5-2-1-3-6-11)17(14)10-12-7-4-8-18-12/h1-3,5-6,9,12H,4,7-8,10H2,(H2,15,16)",1,38,train
CCCCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C,True,(),0,"InChI=1S/C17H25N5O3S/c1-4-5-10-22-13-14(19(2)17(25)20(3)15(13)24)18-16(22)26-11-12(23)21-8-6-7-9-21/h4-11H2,1-3H3",0,39,train
O=C(O)CCn1nnc(-c2cccs2)n1,True,(),0,"InChI=1S/C8H8N4O2S/c13-7(14)3-4-12-10-8(9-11-12)6-2-1-5-15-6/h1-2,5H,3-4H2,(H,13,14)",0,40,train
Cn1c(=O)[nH]c(=O)c2c1nc(NCCCO)n2CCCc1ccccc1,True,Aliphatic long chain,1,"InChI=1S/C18H23N5O3/c1-22-15-14(16(25)21-18(22)26)23(17(20-15)19-10-6-12-24)11-5-9-13-7-3-2-4-8-13/h2-4,7-8,24H,5-6,9-12H2,1H3,(H,19,20)(H,21,25,26)",0,41,train
COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H19NO4/c1-25-19-9-4-5-10-20(19)27-14-12-23-15-17(16-7-2-3-8-18(16)23)22(24)21-11-6-13-26-21/h2-11,13,15H,12,14H2,1H3",0,42,train
Cc1ccc(-c2csc(N3CCC(NS(=O)(=O)c4ccc5c(c4)OCCO5)CC3)n2)cc1,True,(),0,"InChI=1S/C23H25N3O4S2/c1-16-2-4-17(5-3-16)20-15-31-23(24-20)26-10-8-18(9-11-26)25-32(27,28)19-6-7-21-22(14-19)30-13-12-29-21/h2-7,14-15,18,25H,8-13H2,1H3",0,43,train
COc1ccc(S(=O)(=O)N2CCC(NC(=O)Nc3ccc(C)cc3)CC2)cc1,True,(),0,"InChI=1S/C20H25N3O4S/c1-15-3-5-16(6-4-15)21-20(24)22-17-11-13-23(14-12-17)28(25,26)19-9-7-18(27-2)8-10-19/h3-10,17H,11-14H2,1-2H3,(H2,21,22,24)",0,44,train
Cn1c(CNC(=O)Nc2ccccc2)nnc1SCc1ccccc1,True,(),0,"InChI=1S/C18H19N5OS/c1-23-16(12-19-17(24)20-15-10-6-3-7-11-15)21-22-18(23)25-13-14-8-4-2-5-9-14/h2-11H,12-13H2,1H3,(H2,19,20,24)",0,45,train
O=C(CSc1nnc(CNc2ccccc2)o1)N1CCCc2ccccc21,True,(),0,"InChI=1S/C20H20N4O2S/c25-19(24-12-6-8-15-7-4-5-11-17(15)24)14-27-20-23-22-18(26-20)13-21-16-9-2-1-3-10-16/h1-5,7,9-11,21H,6,8,12-14H2",0,46,train
CCCCNC(=O)NS(=O)(=O)c1ccc(C(=O)OC(C)C)o1,True,Aliphatic long chain,1,"InChI=1S/C13H20N2O6S/c1-4-5-8-14-13(17)15-22(18,19)11-7-6-10(21-11)12(16)20-9(2)3/h6-7,9H,4-5,8H2,1-3H3,(H2,14,15,17)",0,47,train
CCOC(=O)C1Cc2c([nH]c3ccccc23)CN1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C14H16N2O2.ClH/c1-2-18-14(17)12-7-10-9-5-3-4-6-11(9)16-13(10)8-15-12;/h3-6,12,15-16H,2,7-8H2,1H3;1H",1,48,train
COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H19N5O/c1-11-12(2)20-16-18-10-19-21(16)15(11)17-9-8-13-4-6-14(22-3)7-5-13/h4-7,10,17H,8-9H2,1-3H3",1,49,train
COCCN1C(=O)C(=O)C(C(=O)c2cccc(OC)c2)C1c1ccco1,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C19H19NO6/c1-24-10-8-20-16(14-7-4-9-26-14)15(18(22)19(20)23)17(21)12-5-3-6-13(11-12)25-2/h3-7,9,11,16,21H,8,10H2,1-2H3/b17-15+",0,50,train
CCC(=O)Nc1cccc(NC(=O)CSc2nnnn2Cc2ccccc2)c1,True,(),0,"InChI=1S/C19H20N6O2S/c1-2-17(26)20-15-9-6-10-16(11-15)21-18(27)13-28-19-22-23-24-25(19)12-14-7-4-3-5-8-14/h3-11H,2,12-13H2,1H3,(H,20,26)(H,21,27)",0,51,train
CCc1c(C)[nH]c2c(C#N)c(C)nn2c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H12N4O/c1-4-8-6(2)13-10-9(5-12)7(3)14-15(10)11(8)16/h14H,4H2,1-3H3",0,52,train
CCC(=O)N(Cc1ccco1)c1nc(-c2ccccc2)cs1,True,(),0,"InChI=1S/C17H16N2O2S/c1-2-16(20)19(11-14-9-6-10-21-14)17-18-15(12-22-17)13-7-4-3-5-8-13/h3-10,12H,2,11H2,1H3",0,53,train
O=C(OCCCN1CCCCC1)c1ccc(O)cc1,True,Aliphatic long chain,1,"InChI=1S/C15H21NO3/c17-14-7-5-13(6-8-14)15(18)19-12-4-11-16-9-2-1-3-10-16/h5-8,17H,1-4,9-12H2",1,54,train
Cc1cc(NC(=O)CCC(=O)N2CCC3(CC2)OCCO3)no1,True,(),0,"InChI=1S/C15H21N3O5/c1-11-10-12(17-23-11)16-13(19)2-3-14(20)18-6-4-15(5-7-18)21-8-9-22-15/h10H,2-9H2,1H3,(H,16,17,19)",0,55,train
O=C(CNC(=O)c1ccco1)OCc1c(F)cccc1Cl,True,(),0,"InChI=1S/C14H11ClFNO4/c15-10-3-1-4-11(16)9(10)8-21-13(18)7-17-14(19)12-5-2-6-20-12/h1-6H,7-8H2,(H,17,19)",0,56,train
O=C(CSc1nnc(-c2cccnc2)o1)Oc1ccccc1,True,phenol ester,1,"InChI=1S/C15H11N3O3S/c19-13(20-12-6-2-1-3-7-12)10-22-15-18-17-14(21-15)11-5-4-8-16-9-11/h1-9H,10H2",0,57,train
CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1,True,(),0,"InChI=1S/C20H25N3O3S/c1-22(2)27(25,26)19-11-7-17(8-12-19)20(24)21-18-9-5-16(6-10-18)15-23-13-3-4-14-23/h5-12H,3-4,13-15H2,1-2H3,(H,21,24)",1,58,train
CC(C)C(C(=O)NCC1CCCO1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H30FN3O6S/c1-16(2)22(23(29)25-13-18-5-3-11-32-18)27(15-19-6-4-12-33-19)21(28)14-26-34(30,31)20-9-7-17(24)8-10-20/h4,6-10,12,16,18,22,26H,3,5,11,13-15H2,1-2H3,(H,25,29)",0,59,train
COCCNC(=O)COC(=O)c1nsc(Cl)c1Cl,True,Aliphatic long chain,1,"InChI=1S/C9H10Cl2N2O4S/c1-16-3-2-12-5(14)4-17-9(15)7-6(10)8(11)18-13-7/h2-4H2,1H3,(H,12,14)",0,60,train
CCOc1ccc(-c2nnn(CC(=O)Nc3cc(OC)ccc3OC)n2)cc1OCC,True,(),0,"InChI=1S/C21H25N5O5/c1-5-30-18-9-7-14(11-19(18)31-6-2)21-23-25-26(24-21)13-20(27)22-16-12-15(28-3)8-10-17(16)29-4/h7-12H,5-6,13H2,1-4H3,(H,22,27)",0,61,train
O=C(CN1CCN(C2CCCCC2)CC1)NCCC1=CCCCC1,True,isolated alkene,1,"InChI=1S/C20H35N3O.ClH/c24-20(21-12-11-18-7-3-1-4-8-18)17-22-13-15-23(16-14-22)19-9-5-2-6-10-19;/h7,19H,1-6,8-17H2,(H,21,24);1H",1,62,train
O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2,True,isolated alkene,1,"InChI=1S/C15H14N2O4/c18-13-12-11(14(19)20)10-4-5-15(12,21-10)8-17(13)7-9-3-1-2-6-16-9/h1-6,10-12H,7-8H2,(H,19,20)",0,63,train
Cn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1-c1cc2ccccc2cc1O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H20N4O4S/c1-27-22(17-9-15-4-2-3-5-16(15)10-18(17)28)25-26-23(27)32-12-21(29)24-11-14-6-7-19-20(8-14)31-13-30-19/h2-10,28H,11-13H2,1H3,(H,24,29)",1,64,train
CCC(c1nnnn1CCOC)N1CCN(C(=O)c2ccco2)CC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H24N6O3.ClH/c1-3-13(15-17-18-19-22(15)10-12-24-2)20-6-8-21(9-7-20)16(23)14-5-4-11-25-14;/h4-5,11,13H,3,6-10,12H2,1-2H3;1H",0,65,train
O=S(=O)(c1ccccc1)N1CCN(c2cc(-c3ccccc3)nc3ncnn23)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N6O2S/c28-30(29,18-9-5-2-6-10-18)26-13-11-25(12-14-26)20-15-19(17-7-3-1-4-8-17)24-21-22-16-23-27(20)21/h1-10,15-16H,11-14H2",0,66,train
O=C(CSc1n[nH]c(-c2ccccc2O)n1)N1CCCc2ccccc21,True,(),0,"InChI=1S/C19H18N4O2S/c24-16-10-4-2-8-14(16)18-20-19(22-21-18)26-12-17(25)23-11-5-7-13-6-1-3-9-15(13)23/h1-4,6,8-10,24H,5,7,11-12H2,(H,20,21,22)",1,67,train
COc1ccccc1-n1c(SCC(=O)N2CCCC2)nc2cccnc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H20N4O2S/c1-25-16-9-3-2-8-15(16)23-18-14(7-6-10-20-18)21-19(23)26-13-17(24)22-11-4-5-12-22/h2-3,6-10H,4-5,11-13H2,1H3",0,68,train
CCc1nnc2sc(-c3ccc(NC(=O)c4ccco4)cc3)nn12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H13N5O2S/c1-2-13-18-19-16-21(13)20-15(24-16)10-5-7-11(8-6-10)17-14(22)12-4-3-9-23-12/h3-9H,2H2,1H3,(H,17,22)",0,69,train
COc1ccc(-c2nnn(CC(=O)N(CC(=O)NCCC(C)C)Cc3cccs3)n2)cc1OC,True,(),0,"InChI=1S/C23H30N6O4S/c1-16(2)9-10-24-21(30)14-28(13-18-6-5-11-34-18)22(31)15-29-26-23(25-27-29)17-7-8-19(32-3)20(12-17)33-4/h5-8,11-12,16H,9-10,13-15H2,1-4H3,(H,24,30)",1,70,train
CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(S(=O)(=O)N2CCCCC2)cc1,True,(),0,"InChI=1S/C23H25N5O2S2/c1-2-28-22(25-26-23(28)31-17-19-8-6-18(16-24)7-9-19)20-10-12-21(13-11-20)32(29,30)27-14-4-3-5-15-27/h6-13H,2-5,14-15,17H2,1H3",0,71,train
CCOC(=O)Cc1cc(=O)n2[nH]c(C)c(-c3ccccc3)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H17N3O3/c1-3-23-15(22)10-13-9-14(21)20-17(18-13)16(11(2)19-20)12-7-5-4-6-8-12/h4-9,19H,3,10H2,1-2H3",0,72,train
CCOc1cccc(C(=O)C2C(=O)C(=O)N(Cc3ccco3)C2c2ccncc2)c1,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C23H20N2O5/c1-2-29-17-6-3-5-16(13-17)21(26)19-20(15-8-10-24-11-9-15)25(23(28)22(19)27)14-18-7-4-12-30-18/h3-13,20,26H,2,14H2,1H3/b21-19-",0,73,train
O=C(NC1CCCCC1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccco1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H24N2O3S2/c25-21(23-16-7-2-1-3-8-16)20(19-11-6-14-29-19)24(15-17-9-5-13-28-17)22(26)18-10-4-12-27-18/h4-6,9-14,16,20H,1-3,7-8,15H2,(H,23,25)",1,74,train
O=C(CSc1nc2ccccc2o1)Nc1nc2ccccc2s1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H11N3O2S2/c20-14(19-15-17-11-6-2-4-8-13(11)23-15)9-22-16-18-10-5-1-3-7-12(10)21-16/h1-8H,9H2,(H,17,19,20)",0,75,train
COc1[nH]nc2nncnc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C5H5N5O/c1-11-5-3-4(9-10-5)8-7-2-6-3/h2H,1H3,(H,8,9,10)",0,76,train
CCc1ccc(N2CC(C(=O)N=C3NCCS3)CC2=O)cc1,True,imine,1,"InChI=1S/C16H19N3O2S/c1-2-11-3-5-13(6-4-11)19-10-12(9-14(19)20)15(21)18-16-17-7-8-22-16/h3-6,12H,2,7-10H2,1H3,(H,17,18,21)",0,77,train
COc1ccc(CNC(=O)CN(CC2CCCO2)C(=O)CNS(=O)(=O)c2ccccc2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H29N3O6S/c1-31-19-11-9-18(10-12-19)14-24-22(27)17-26(16-20-6-5-13-32-20)23(28)15-25-33(29,30)21-7-3-2-4-8-21/h2-4,7-12,20,25H,5-6,13-17H2,1H3,(H,24,27)",0,78,train
COc1cc(C2C(C(=O)c3ccc(C)o3)C(=O)C(=O)N2CCc2ccccc2)ccc1O,True,"beta-keto/anhydride, diketo group",2,"InChI=1S/C25H23NO6/c1-15-8-11-19(32-15)23(28)21-22(17-9-10-18(27)20(14-17)31-2)26(25(30)24(21)29)13-12-16-6-4-3-5-7-16/h3-11,14,22,27,29H,12-13H2,1-2H3",0,79,train
Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H17NO2/c1-11-8-9-12(2)16(11)14(15(17)18)10-13-6-4-3-5-7-13/h3-9,14H,10H2,1-2H3,(H,17,18)",0,80,train
COc1ccccc1CN(Cc1cc2cc(C)cc(C)c2[nH]c1=O)Cc1nnnn1CC1CCCO1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C27H32N6O3/c1-18-11-19(2)26-21(12-18)13-22(27(34)28-26)15-32(14-20-7-4-5-9-24(20)35-3)17-25-29-30-31-33(25)16-23-8-6-10-36-23/h4-5,7,9,11-13,23H,6,8,10,14-17H2,1-3H3,(H,28,34)",0,81,train
