smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H24N4O4/c1-4-19-18(23)26-13-5-7-22(8-6-13)17-14-10-16(25-3)15(24-2)9-12(14)11-20-21-17/h9-11,13H,4-8H2,1-3H3,(H,19,23)",33.88,34,train
COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,True,(),0,"InChI=1S/C24H29N5O4/c1-31-23-13-20-17(14-27-23)2-3-24(30)29(20)9-8-28-6-4-18(5-7-28)25-15-19-12-21-22(16-26-19)33-11-10-32-21/h2-3,12-14,16,18,25H,4-11,15H2,1H3",35.48,35,train
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,True,isolated alkene,1,"InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)/b9-4+",14.79,36,train
O=C(Nc1ccccc1Cl)c1cc[nH]n1,True,(),0,"InChI=1S/C10H8ClN3O/c11-7-3-1-2-4-8(7)13-10(15)9-5-6-12-14-9/h1-6H,(H,12,14)(H,13,15)",150.0,37,train
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H18N2O2S/c1-12-2-4-13(5-3-12)8-9-19-18(22)14-6-7-16-15(10-14)20-17(11-21)23-16/h2-7,10,21H,8-9,11H2,1H3,(H,19,22)",150.0,38,train
COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C20H22N4O2/c1-25-15-7-4-6-14(12-15)22-20-23-18-10-3-2-9-17(18)19(24-20)21-13-16-8-5-11-26-16/h2-4,6-7,9-10,12,16H,5,8,11,13H2,1H3,(H2,21,22,23,24)",150.0,39,train
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C24H27NO5S/c1-13-14(2)21-18(15(3)20(13)26)9-10-24(4,30-21)12-29-17-7-5-16(6-8-17)11-19-22(27)25-23(28)31-19/h5-8,19,26H,9-12H2,1-4H3,(H,25,27,28)",150.0,40,train
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,True,(),0,"InChI=1S/C16H17N5O2S/c1-3-21-15(12-7-5-4-6-8-12)18-19-16(21)24-10-14(22)17-13-9-11(2)23-20-13/h4-9H,3,10H2,1-2H3,(H,17,20,22)",150.0,41,train
CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,True,Oxygen-nitrogen single bond,1,"InChI=1S/C31H42N6O3/c1-30(2,32)28(39)34-26(18-23-20-33-25-15-10-9-14-24(23)25)27(38)37-17-11-16-31(21-37,29(40)36(5)35(3)4)19-22-12-7-6-8-13-22/h6-10,12-15,20,26,33H,11,16-19,21,32H2,1-5H3,(H,34,39)/t26-,31-/m1/s1",8.91,42,train
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1,True,(),0,"InChI=1S/C21H32N4O3S/c1-13(2)25-19(24-29(27,28)17-11-9-14(3)10-12-17)18(15(4)23-25)20(26)22-16(5)21(6,7)8/h9-13,16,24H,1-8H3,(H,22,26)/t16-/m0/s1",10.0,43,train
C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H32N6O4/c1-17-15-35-12-9-31(17)24-21-6-7-22(19-4-3-5-20(14-19)25(34)27-8-11-33)28-23(21)29-26(30-24)32-10-13-36-16-18(32)2/h3-7,14,17-18,33H,8-13,15-16H2,1-2H3,(H,27,34)/t17-,18-/m0/s1",10.0,44,train
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3",150.0,45,train
O=C(Nc1cccc(Cl)c1)c1ccccn1,True,(),0,"InChI=1S/C12H9ClN2O/c13-9-4-3-5-10(8-9)15-12(16)11-6-1-2-7-14-11/h1-8H,(H,15,16)",150.0,46,train
O=C(c1csc2c1CCCC2)N1CCCCC1,True,(),0,"InChI=1S/C14H19NOS/c16-14(15-8-4-1-5-9-15)12-10-17-13-7-3-2-6-11(12)13/h10H,1-9H2",150.0,47,train
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,True,cumarine,1,"InChI=1S/C15H17NO3/c1-4-16(5-2)12-7-6-11-8-13(10(3)17)15(18)19-14(11)9-12/h6-9H,4-5H2,1-3H3",150.0,48,train
Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C22H23N3O3S/c1-15-10-11-18(16(2)14-15)24-22(26)19-8-5-13-25(19)29(27,28)20-9-3-6-17-7-4-12-23-21(17)20/h3-4,6-7,9-12,14,19H,5,8,13H2,1-2H3,(H,24,26)/t19-/m1/s1",150.0,49,train
Cc1c(C(=O)Nc2ccccc2)sc2[nH]cnc(=O)c12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H11N3O2S/c1-8-10-12(18)15-7-16-14(10)20-11(8)13(19)17-9-5-3-2-4-6-9/h2-7H,1H3,(H,17,19)(H,15,16,18)",150.0,50,train
CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,True,(),0,"InChI=1S/C17H17NO2/c1-3-11-5-4-6-13-14-8-16-15(19-10-20-16)7-12(14)9-18(2)17(11)13/h4-8H,3,9-10H2,1-2H3",150.0,51,train
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C26H29N3O6/c1-17-22(25(30)34-4)24(20-11-8-12-21(15-20)29(32)33)23(18(2)27-17)26(31)35-14-13-28(3)16-19-9-6-5-7-10-19/h5-12,15,24,27H,13-14,16H2,1-4H3",150.0,52,train
N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,True,(),0,"InChI=1S/C24H26N6O4/c25-12-16-1-3-20-19(11-16)30(23(32)15-34-20)10-9-29-7-5-17(6-8-29)26-13-18-2-4-21-24(27-18)28-22(31)14-33-21/h1-4,11,17,26H,5-10,13-15H2,(H,27,28,31)",8.51,53,train
Cc1ccc2[nH]c(C(=O)O)nc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C9H8N2O2/c1-5-2-3-6-7(4-5)11-8(10-6)9(12)13/h2-4H,1H3,(H,10,11)(H,12,13)",9.77,54,train
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,True,Aliphatic long chain,1,"InChI=1S/C15H22O3/c1-11-6-7-12(2)13(10-11)18-9-5-8-15(3,4)14(16)17/h6-7,10H,5,8-9H2,1-4H3,(H,16,17)",66.07,55,train
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,True,(),0,"InChI=1S/C22H26FN5O3S/c1-14-19(21(29)25-15(2)22(3,4)5)20(27-32(30,31)18-7-6-12-24-13-18)28(26-14)17-10-8-16(23)9-11-17/h6-13,15,27H,1-5H3,(H,25,29)/t15-/m0/s1",12.0,56,train
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1,False,(),0,"InChI=1S/C21H32N4O3S/c1-13(2)25-19(24-29(27,28)17-11-9-14(3)10-12-17)18(15(4)23-25)20(26)22-16(5)21(6,7)8/h9-13,16,24H,1-8H3,(H,22,26)/t16-/m0/s1",3.0,57,train
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,True,Aliphatic long chain,1,"InChI=1S/C26H28FN3O3S/c27-21-7-2-1-6-19(21)11-13-28-15-18-5-3-4-17(14-18)10-12-29-16-23(32)20-8-9-22(31)24-25(20)34-26(33)30-24/h1-9,14,23,28-29,31-32H,10-13,15-16H2,(H,30,33)/t23-/m0/s1",3.0,58,train
CCOc1ccc2nc(N)sc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C9H10N2OS/c1-2-12-6-3-4-7-8(5-6)13-9(10)11-7/h3-5H,2H2,1H3,(H2,10,11)",12.02,59,train
COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H15N3O2/c1-21-12-8-6-11(7-9-12)10-15(20)19-16-17-13-4-2-3-5-14(13)18-16/h2-9H,10H2,1H3,(H2,17,18,19,20)",12.88,60,train
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ncc34)n2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H21N5O3S/c1-28(25,26)19(5-6-19)16-11-17(24-7-9-27-10-8-24)22-18(21-16)13-3-2-4-15-14(13)12-20-23-15/h2-4,11-12H,5-10H2,1H3,(H,20,23)",3.0,61,train
Cc1c(Cl)ccc(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C27H33Cl2FN2O3/c1-18-23(28)6-7-25(26(18)29)35-22-10-12-31(13-11-22)17-20-8-14-32(15-9-20)24(27(33)34)16-19-2-4-21(30)5-3-19/h2-7,20,22,24H,8-17H2,1H3,(H,33,34)/t24-/m0/s1",13.78,62,train
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,True,(),0,"InChI=1S/C21H26N2O5/c1-21(2,10-13-4-6-15(27-3)7-5-13)22-11-18(25)16-8-14(24)9-17-20(16)28-12-19(26)23-17/h4-9,18,22,24-25H,10-12H2,1-3H3,(H,23,26)/t18-/m0/s1",14.0,63,train
CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H17N9O/c1-13(31)24-16-4-3-14-5-8-29(17(14)9-16)19-10-20(25-18-6-7-28(2)27-18)30-21(26-19)15(11-22)12-23-30/h3-10,12H,1-2H3,(H,24,31)(H,25,27)",42.66,64,train
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C35H36ClNO3S/c1-34(2,40)30-9-4-3-7-25(30)13-17-32(41-23-35(18-19-35)22-33(38)39)27-8-5-6-24(20-27)10-15-29-16-12-26-11-14-28(36)21-31(26)37-29/h3-12,14-16,20-21,32,40H,13,17-19,22-23H2,1-2H3,(H,38,39)/b15-10+/t32-/m1/s1",43.65,65,train
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1,True,(),0,"InChI=1S/C22H34N4O3S/c1-14-10-12-17(13-11-14)30(28,29)25-19-18(15(2)24-26(19)22(7,8)9)20(27)23-16(3)21(4,5)6/h10-13,16,25H,1-9H3,(H,23,27)/t16-/m0/s1",53.0,66,train
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H27N5O4/c1-13-17-11-18(14-3-8-19(30-2)24-12-14)21(29)27(20(17)26-22(23)25-13)15-4-6-16(7-5-15)31-10-9-28/h3,8,11-12,15-16,28H,4-7,9-10H2,1-2H3,(H2,23,25,26)/t15-,16-",10.72,67,train
CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H31N5/c1-27(2)13-12-25-24-18-23(26-22-7-5-4-6-21(22)24)19-8-10-20(11-9-19)29-16-14-28(3)15-17-29/h4-11,18H,12-17H2,1-3H3,(H,25,26)",3.0,68,train
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,True,(),0,"InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)",3.0,69,train
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H17ClN2O6S2/c1-11-18(29(26,27)13-8-6-12(19)7-9-13)17-14(20-28(2,24)25)4-3-5-15(17)21(11)10-16(22)23/h3-9,20H,10H2,1-2H3,(H,22,23)",3.0,70,train
N#Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C27H31Cl2N3O3/c28-24-6-5-23(16-25(24)29)35-22-9-11-31(12-10-22)18-21-7-13-32(14-8-21)26(27(33)34)15-19-1-3-20(17-30)4-2-19/h1-6,16,21-22,26H,7-15,18H2,(H,33,34)/t26-/m0/s1",3.0,71,train
CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H18F3NO5S/c1-3-30(27,28)15-7-5-14(6-8-15)29-19-12(2)24(11-18(25)26)17-9-4-13(10-16(17)19)20(21,22)23/h4-10H,3,11H2,1-2H3,(H,25,26)",3.0,72,train
